Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
4452,KAO CORP,Consumer Staples,Equity,"31,907,199.18",0.03,"31,907,199.18","685,224.00",46.56,Japan,Tokyo Stock Exchange,JPY
EQNR,EQUINOR,Energy,Equity,"31,841,506.93",0.03,"31,841,506.93","1,303,631.00",24.43,Norway,Oslo Bors Asa,NOK
QBE,QBE INSURANCE GROUP LTD,Financials,Equity,"31,763,233.68",0.03,"31,763,233.68","2,288,909.00",13.88,Australia,Asx - All Markets,AUD
DGX,QUEST DIAGNOSTICS INC,Health Care,Equity,"31,748,332.40",0.03,"31,748,332.40","172,171.00",184.40,United States,New York Stock Exchange Inc.,USD
PINS,PINTEREST INC CLASS A,Communication,Equity,"31,691,977.80",0.03,"31,691,977.80","893,235.00",35.48,United States,New York Stock Exchange Inc.,USD
DVN,DEVON ENERGY CORP,Energy,Equity,"31,657,602.60",0.03,"31,657,602.60","937,170.00",33.78,United States,New York Stock Exchange Inc.,USD
APTV,APTIV PLC,Consumer Discretionary,Equity,"31,543,611.30",0.03,"31,543,611.30","419,742.00",75.15,United States,New York Stock Exchange Inc.,USD
5802,SUMITOMO ELECTRIC INDUSTRIES LTD,Consumer Discretionary,Equity,"31,506,480.06",0.03,"31,506,480.06","1,194,597.00",26.37,Japan,Tokyo Stock Exchange,JPY
LDO,LEONARDO FINMECCANICA SPA,Industrials,Equity,"31,487,092.00",0.03,"31,487,092.00","601,815.00",52.32,Italy,Borsa Italiana,EUR
4503,ASTELLAS PHARMA INC,Health Care,Equity,"31,423,334.69",0.03,"31,423,334.69","2,722,800.00",11.54,Japan,Tokyo Stock Exchange,JPY
5401,NIPPON STEEL CORP,Materials,Equity,"31,392,581.63",0.03,"31,392,581.63","1,516,500.00",20.70,Japan,Tokyo Stock Exchange,JPY
SAB,BANCO DE SABADELL SA,Financials,Equity,"31,361,378.42",0.03,"31,361,378.42","7,904,066.00",3.97,Spain,Bolsa De Madrid,EUR
ACA,CREDIT AGRICOLE SA,Financials,Equity,"31,326,354.63",0.03,"31,326,354.63","1,570,737.00",19.94,France,Nyse Euronext - Euronext Paris,EUR
ERIC B,ERICSSON B,Information Technology,Equity,"31,210,577.36",0.03,"31,210,577.36","4,029,552.00",7.75,Sweden,Nasdaq Omx Nordic,SEK
NTAP,NETAPP INC,Information Technology,Equity,"31,176,713.10",0.03,"31,176,713.10","287,555.00",108.42,United States,NASDAQ,USD
BT.A,BT GROUP PLC,Communication,Equity,"31,090,547.21",0.03,"31,090,547.21","10,844,073.00",2.87,United Kingdom,London Stock Exchange,GBP
TROW,T ROWE PRICE GROUP INC,Financials,Equity,"31,056,212.48",0.03,"31,056,212.48","293,648.00",105.76,United States,NASDAQ,USD
RBA,RB GLOBAL INC,Industrials,Equity,"31,001,433.62",0.03,"31,001,433.62","269,011.00",115.24,Canada,Toronto Stock Exchange,CAD
SHL,SIEMENS HEALTHINEERS AG,Health Care,Equity,"30,940,417.21",0.03,"30,940,417.21","550,845.00",56.17,Germany,Xetra,EUR
NXT,NEXT PLC,Consumer Discretionary,Equity,"30,911,536.11",0.03,"30,911,536.11","187,216.00",165.11,United Kingdom,London Stock Exchange,GBP
ON,ON SEMICONDUCTOR CORP,Information Technology,Equity,"30,794,580.30",0.03,"30,794,580.30","622,490.00",49.47,United States,NASDAQ,USD
669,TECHTRONIC INDUSTRIES LTD,Industrials,Equity,"30,685,218.01",0.03,"30,685,218.01","2,383,000.00",12.88,Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
CFG,CITIZENS FINANCIAL GROUP INC,Financials,Equity,"30,634,327.44",0.03,"30,634,327.44","627,624.00",48.81,United States,New York Stock Exchange Inc.,USD
1925,DAIWA HOUSE INDUSTRY LTD,Real Estate,Equity,"30,499,053.06",0.03,"30,499,053.06","830,252.00",36.73,Japan,Tokyo Stock Exchange,JPY
LVS,LAS VEGAS SANDS CORP,Consumer Discretionary,Equity,"30,487,045.12",0.03,"30,487,045.12","568,576.00",53.62,United States,New York Stock Exchange Inc.,USD
FRE,FRESENIUS SE AND CO KGAA,Health Care,Equity,"30,446,067.02",0.03,"30,446,067.02","553,655.00",54.99,Germany,Xetra,EUR
ASM,ASM INTERNATIONAL NV,Information Technology,Equity,"30,346,744.39",0.03,"30,346,744.39","63,899.00",474.92,Netherlands,Euronext Amsterdam,EUR
LII,LENNOX INTERNATIONAL INC,Industrials,Equity,"30,296,973.48",0.03,"30,296,973.48","51,431.00",589.08,United States,New York Stock Exchange Inc.,USD
NTRA,NATERA INC,Health Care,Equity,"30,305,539.20",0.03,"30,305,539.20","188,655.00",160.64,United States,NASDAQ,USD
DSFIR,DSM FIRMENICH AG,Materials,Equity,"30,279,195.16",0.03,"30,279,195.16","304,501.00",99.44,Netherlands,Euronext Amsterdam,EUR
FWONK,LIBERTY MEDIA FORMULA ONE SERIES C,Communication,Equity,"30,257,805.36",0.03,"30,257,805.36","297,608.00",101.67,United States,NASDAQ,USD
FCNCA,FIRST CITIZENS BANCSHARES INC CLAS,Financials,Equity,"30,128,904.00",0.03,"30,128,904.00","15,600.00","1,931.34",United States,NASDAQ,USD
16,SUN HUNG KAI PROPERTIES LTD,Real Estate,Equity,"30,108,957.15",0.03,"30,108,957.15","2,537,516.00",11.87,Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Industrials,Equity,"29,953,331.40",0.03,"29,953,331.40","340,766.00",87.90,United States,NASDAQ,USD
NI,NISOURCE INC,Utilities,Equity,"29,794,803.30",0.03,"29,794,803.30","700,395.00",42.54,United States,New York Stock Exchange Inc.,USD
BXB,BRAMBLES LTD,Industrials,Equity,"29,717,729.78",0.03,"29,717,729.78","1,989,398.00",14.94,Australia,Asx - All Markets,AUD
2388,BOC HONG KONG HOLDINGS LTD,Financials,Equity,"29,627,314.09",0.03,"29,627,314.09","6,282,977.00",4.72,Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
LGEN,LEGAL AND GENERAL GROUP PLC,Financials,Equity,"29,598,429.34",0.03,"29,598,429.34","8,430,046.00",3.51,United Kingdom,London Stock Exchange,GBP
STLD,STEEL DYNAMICS INC,Materials,Equity,"29,584,622.60",0.03,"29,584,622.60","235,828.00",125.45,United States,NASDAQ,USD
6178,JAPAN POST HOLDINGS LTD,Financials,Equity,"29,509,210.20",0.02,"29,509,210.20","2,871,800.00",10.28,Japan,Tokyo Stock Exchange,JPY
INF,INFORMA PLC,Communication,Equity,"29,513,571.20",0.02,"29,513,571.20","2,454,697.00",12.02,United Kingdom,London Stock Exchange,GBP
REP,REPSOL SA,Energy,Equity,"29,456,241.52",0.02,"29,456,241.52","1,852,982.00",15.90,Spain,Bolsa De Madrid,EUR
AMCR,AMCOR PLC,Materials,Equity,"29,444,617.46",0.02,"29,444,617.46","3,435,778.00",8.57,United States,New York Stock Exchange Inc.,USD
KPN,KONINKLIJKE KPN NV,Communication,Equity,"29,428,632.72",0.02,"29,428,632.72","6,155,763.00",4.78,Netherlands,Euronext Amsterdam,EUR
POLI,BANK HAPOALIM BM,Financials,Equity,"29,355,019.29",0.02,"29,355,019.29","1,583,432.00",18.54,Israel,Tel Aviv Stock Exchange,ILS
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,Equity,"29,333,748.48",0.02,"29,333,748.48","372,634.00",78.72,United States,NASDAQ,USD
6723,RENESAS ELECTRONICS CORP,Information Technology,Equity,"29,220,208.16",0.02,"29,220,208.16","2,448,900.00",11.93,Japan,Tokyo Stock Exchange,JPY
BIIB,BIOGEN INC,Health Care,Equity,"28,922,429.10",0.02,"28,922,429.10","208,090.00",138.99,United States,NASDAQ,USD
FFIV,F5 INC,Information Technology,Equity,"28,858,784.94",0.02,"28,858,784.94","91,386.00",315.79,United States,NASDAQ,USD
STLAM,STELLANTIS NV,Consumer Discretionary,Equity,"28,853,217.60",0.02,"28,853,217.60","2,935,347.00",9.83,Italy,Borsa Italiana,EUR
8308,RESONA HOLDINGS INC,Financials,Equity,"28,838,228.57",0.02,"28,838,228.57","2,841,300.00",10.15,Japan,Tokyo Stock Exchange,JPY
EXE,EXPAND ENERGY CORP,Energy,Equity,"28,812,692.00",0.02,"28,812,692.00","306,518.00",94.00,United States,NASDAQ,USD
NN,NN GROUP NV,Financials,Equity,"28,766,022.17",0.02,"28,766,022.17","402,486.00",71.47,Netherlands,Euronext Amsterdam,EUR
PNR,PENTAIR,Industrials,Equity,"28,672,138.56",0.02,"28,672,138.56","272,964.00",105.04,United States,New York Stock Exchange Inc.,USD
GPC,GENUINE PARTS,Consumer Discretionary,Equity,"28,645,293.95",0.02,"28,645,293.95","209,105.00",136.99,United States,New York Stock Exchange Inc.,USD
MT,ARCELORMITTAL SA,Materials,Equity,"28,629,512.05",0.02,"28,629,512.05","838,937.00",34.13,France,Euronext Amsterdam,EUR
EL,ESTEE LAUDER INC CLASS A,Consumer Staples,Equity,"28,611,385.00",0.02,"28,611,385.00","330,500.00",86.57,United States,New York Stock Exchange Inc.,USD
TEVA,TEVA PHARMACEUTICAL INDUSTRIES ADR,Health Care,Equity,"28,598,974.59",0.02,"28,598,974.59","1,624,019.00",17.61,Israel,New York Stock Exchange Inc.,USD
TOST,TOAST INC CLASS A,Financials,Equity,"28,599,819.65",0.02,"28,599,819.65","674,365.00",42.41,United States,New York Stock Exchange Inc.,USD
HLMA,HALMA PLC,Information Technology,Equity,"28,573,449.88",0.02,"28,573,449.88","649,355.00",44.00,United Kingdom,London Stock Exchange,GBP
IHG,INTERCONTINENTAL HOTELS GROUP PLC,Consumer Discretionary,Equity,"28,562,131.62",0.02,"28,562,131.62","238,090.00",119.96,United Kingdom,London Stock Exchange,GBP
CLNX,CELLNEX TELECOM SA,Communication,Equity,"28,506,556.62",0.02,"28,506,556.62","808,263.00",35.27,Spain,Bolsa De Madrid,EUR
SHB A,SVENSKA HANDELSBANKEN-A SHS,Financials,Equity,"28,430,299.63",0.02,"28,430,299.63","2,167,621.00",13.12,Sweden,Nasdaq Omx Nordic,SEK
CSL,CARLISLE COMPANIES INC,Industrials,Equity,"28,387,770.72",0.02,"28,387,770.72","73,992.00",383.66,United States,New York Stock Exchange Inc.,USD
6594,NIDEC CORP,Industrials,Equity,"28,290,767.35",0.02,"28,290,767.35","1,360,400.00",20.80,Japan,Tokyo Stock Exchange,JPY
J,JACOBS SOLUTIONS INC,Industrials,Equity,"28,215,251.22",0.02,"28,215,251.22","192,543.00",146.54,United States,New York Stock Exchange Inc.,USD
DKNG,DRAFTKINGS INC CLASS A,Consumer Discretionary,Equity,"28,174,860.45",0.02,"28,174,860.45","617,193.00",45.65,United States,NASDAQ,USD
QSR,RESTAURANTS BRANDS INTERNATIONAL I,Consumer Discretionary,Equity,"28,124,615.55",0.02,"28,124,615.55","440,743.00",63.81,Canada,Toronto Stock Exchange,CAD
GEN,GEN DIGITAL INC,Information Technology,Equity,"28,055,075.28",0.02,"28,055,075.28","892,337.00",31.44,United States,NASDAQ,USD
ROL,ROLLINS INC,Industrials,Equity,"28,032,031.68",0.02,"28,032,031.68","479,672.00",58.44,United States,New York Stock Exchange Inc.,USD
KER,KERING SA,Consumer Discretionary,Equity,"27,972,375.80",0.02,"27,972,375.80","108,206.00",258.51,France,Nyse Euronext - Euronext Paris,EUR
WY,WEYERHAEUSER REIT,Real Estate,Equity,"27,896,562.40",0.02,"27,896,562.40","1,072,120.00",26.02,United States,New York Stock Exchange Inc.,USD
MAA,MID AMERICA APARTMENT COMMUNITIES,Real Estate,Equity,"27,861,417.96",0.02,"27,861,417.96","195,711.00",142.36,United States,New York Stock Exchange Inc.,USD
GALD,GALDERMA GROUP N AG,Health Care,Equity,"27,822,097.41",0.02,"27,822,097.41","168,030.00",165.58,Switzerland,SIX Swiss Exchange,CHF
1,CK HUTCHISON HOLDINGS LTD,Industrials,Equity,"27,643,925.48",0.02,"27,643,925.48","4,214,040.00",6.56,Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
WST,WEST PHARMACEUTICAL SERVICES INC,Health Care,Equity,"27,645,067.90",0.02,"27,645,067.90","112,205.00",246.38,United States,New York Stock Exchange Inc.,USD
HOLX,HOLOGIC INC,Health Care,Equity,"27,633,337.56",0.02,"27,633,337.56","401,881.00",68.76,United States,NASDAQ,USD
MDB,MONGODB INC CLASS A,Information Technology,Equity,"27,620,371.20",0.02,"27,620,371.20","129,856.00",212.70,United States,NASDAQ,USD
IMO,IMPERIAL OIL LTD,Energy,Equity,"27,515,930.97",0.02,"27,515,930.97","329,637.00",83.47,Canada,Toronto Stock Exchange,CAD
LNT,ALLIANT ENERGY CORP,Utilities,Equity,"27,494,182.98",0.02,"27,494,182.98","414,506.00",66.33,United States,NASDAQ,USD
2502,ASAHI GROUP HOLDINGS LTD,Consumer Staples,Equity,"27,266,470.71",0.02,"27,266,470.71","2,074,086.00",13.15,Japan,Tokyo Stock Exchange,JPY
TER,TERADYNE INC,Information Technology,Equity,"27,268,837.20",0.02,"27,268,837.20","248,985.00",109.52,United States,NASDAQ,USD
MRU,METRO INC,Consumer Staples,Equity,"27,200,833.80",0.02,"27,200,833.80","369,236.00",73.67,Canada,Toronto Stock Exchange,CAD
CHKP,CHECK POINT SOFTWARE TECHNOLOGIES,Information Technology,Equity,"27,133,396.47",0.02,"27,133,396.47","143,343.00",189.29,Israel,NASDAQ,USD
IT,GARTNER INC,Information Technology,Equity,"27,109,863.00",0.02,"27,109,863.00","111,015.00",244.20,United States,New York Stock Exchange Inc.,USD
BURL,BURLINGTON STORES INC,Consumer Discretionary,Equity,"26,931,515.27",0.02,"26,931,515.27","97,117.00",277.31,United States,New York Stock Exchange Inc.,USD
INVH,INVITATION HOMES INC,Real Estate,Equity,"26,902,635.50",0.02,"26,902,635.50","880,610.00",30.55,United States,New York Stock Exchange Inc.,USD
COL,COLES GROUP LTD,Consumer Staples,Equity,"26,792,078.04",0.02,"26,792,078.04","1,952,393.00",13.72,Australia,Asx - All Markets,AUD
PKG,PACKAGING CORP OF AMERICA,Materials,Equity,"26,765,813.88",0.02,"26,765,813.88","135,099.00",198.12,United States,New York Stock Exchange Inc.,USD
HEIA,HEICO CORP CLASS A,Industrials,Equity,"26,621,928.64",0.02,"26,621,928.64","110,777.00",240.32,United States,New York Stock Exchange Inc.,USD
6971,KYOCERA CORP,Information Technology,Equity,"26,547,693.96",0.02,"26,547,693.96","1,973,956.00",13.45,Japan,Tokyo Stock Exchange,JPY
6273,SMC (JAPAN) CORP,Industrials,Equity,"26,509,166.67",0.02,"26,509,166.67","85,645.00",309.52,Japan,Tokyo Stock Exchange,JPY
TRU,TRANSUNION,Industrials,Equity,"26,449,723.12",0.02,"26,449,723.12","301,387.00",87.76,United States,New York Stock Exchange Inc.,USD
HAL,HALLIBURTON,Energy,Equity,"26,413,634.10",0.02,"26,413,634.10","1,251,831.00",21.10,United States,New York Stock Exchange Inc.,USD
NTNX,NUTANIX INC CLASS A,Information Technology,Equity,"26,403,835.26",0.02,"26,403,835.26","379,202.00",69.63,United States,NASDAQ,USD
5020,ENEOS HOLDINGS INC,Energy,Equity,"26,341,837.81",0.02,"26,341,837.81","4,449,328.00",5.92,Japan,Tokyo Stock Exchange,JPY
8309,SUMITOMO MITSUI TRUST GROUP INC,Financials,Equity,"26,185,453.18",0.02,"26,185,453.18","909,346.00",28.80,Japan,Tokyo Stock Exchange,JPY
MKC,MCCORMICK & CO NON-VOTING INC,Consumer Staples,Equity,"26,192,002.32",0.02,"26,192,002.32","374,814.00",69.88,United States,New York Stock Exchange Inc.,USD
FTV,FORTIVE CORP,Industrials,Equity,"26,123,287.28",0.02,"26,123,287.28","543,782.00",48.04,United States,New York Stock Exchange Inc.,USD
TSN,TYSON FOODS INC CLASS A,Consumer Staples,Equity,"26,091,357.78",0.02,"26,091,357.78","461,141.00",56.58,United States,New York Stock Exchange Inc.,USD
KEY,KEYCORP,Financials,Equity,"26,050,737.36",0.02,"26,050,737.36","1,429,788.00",18.22,United States,New York Stock Exchange Inc.,USD
CTRA,COTERRA ENERGY INC,Energy,Equity,"26,036,904.13",0.02,"26,036,904.13","1,120,831.00",23.23,United States,New York Stock Exchange Inc.,USD
TPL,TEXAS PACIFIC LAND CORP,Energy,Equity,"26,027,964.53",0.02,"26,027,964.53","29,089.00",894.77,United States,New York Stock Exchange Inc.,USD
L,LOEWS CORP,Financials,Equity,"26,010,656.10",0.02,"26,010,656.10","268,983.00",96.70,United States,New York Stock Exchange Inc.,USD
ZM,ZOOM COMMUNICATIONS INC CLASS A,Information Technology,Equity,"25,866,906.56",0.02,"25,866,906.56","358,466.00",72.16,United States,NASDAQ,USD
HNR1,HANNOVER RUECK,Financials,Equity,"25,810,387.41",0.02,"25,810,387.41","86,853.00",297.17,Germany,Xetra,EUR
PSTG,PURE STORAGE INC CLASS A,Information Technology,Equity,"25,790,797.44",0.02,"25,790,797.44","464,448.00",55.53,United States,New York Stock Exchange Inc.,USD
DOW,DOW INC,Materials,Equity,"25,775,063.44",0.02,"25,775,063.44","1,070,393.00",24.08,United States,New York Stock Exchange Inc.,USD
XRO,XERO LTD,Information Technology,Equity,"25,720,069.95",0.02,"25,720,069.95","234,862.00",109.51,Australia,Asx - All Markets,AUD
EVO,EVOLUTION,Consumer Discretionary,Equity,"25,664,511.47",0.02,"25,664,511.47","286,051.00",89.72,Sweden,Nasdaq Omx Nordic,SEK
SCMN,SWISSCOM AG,Communication,Equity,"25,558,173.17",0.02,"25,558,173.17","34,675.00",737.08,Switzerland,SIX Swiss Exchange,CHF
9531,TOKYO GAS LTD,Utilities,Equity,"25,501,087.14",0.02,"25,501,087.14","653,646.00",39.01,Japan,Tokyo Stock Exchange,JPY
ORG,ORIGIN ENERGY LTD,Utilities,Equity,"25,510,869.94",0.02,"25,510,869.94","3,070,563.00",8.31,Australia,Asx - All Markets,AUD
6201,TOYOTA INDUSTRIES CORP,Industrials,Equity,"25,374,947.69",0.02,"25,374,947.69","227,863.00",111.36,Japan,Tokyo Stock Exchange,JPY
STMPA,STMICROELECTRONICS NV,Information Technology,Equity,"25,335,639.62",0.02,"25,335,639.62","981,391.00",25.82,France,Nyse Euronext - Euronext Paris,EUR
SNA,SNAP ON INC,Industrials,Equity,"25,293,733.20",0.02,"25,293,733.20","78,270.00",323.16,United States,New York Stock Exchange Inc.,USD
ACS,ACS ACTIVIDADES DE CONSTRUCCION Y,Industrials,Equity,"25,161,006.44",0.02,"25,161,006.44","329,113.00",76.45,Spain,Bolsa De Madrid,EUR
WAT,WATERS CORP,Health Care,Equity,"25,053,507.36",0.02,"25,053,507.36","84,432.00",296.73,United States,New York Stock Exchange Inc.,USD
CHRW,CH ROBINSON WORLDWIDE INC,Industrials,Equity,"25,000,235.16",0.02,"25,000,235.16","206,477.00",121.08,United States,NASDAQ,USD
9735,SECOM LTD,Industrials,Equity,"24,929,774.63",0.02,"24,929,774.63","632,386.00",39.42,Japan,Tokyo Stock Exchange,JPY
7936,ASICS CORP,Consumer Discretionary,Equity,"24,932,000.00",0.02,"24,932,000.00","901,600.00",27.65,Japan,Tokyo Stock Exchange,JPY
TXT,TEXTRON INC,Industrials,Equity,"24,932,264.76",0.02,"24,932,264.76","314,444.00",79.29,United States,New York Stock Exchange Inc.,USD
BAMI,BANCO BPM,Financials,Equity,"24,726,234.40",0.02,"24,726,234.40","1,778,572.00",13.90,Italy,Borsa Italiana,EUR
4307,NOMURA RESEARCH INSTITUTE LTD,Information Technology,Equity,"24,651,650.61",0.02,"24,651,650.61","589,810.00",41.80,Japan,Tokyo Stock Exchange,JPY
MRK,MERCK,Health Care,Equity,"24,624,630.26",0.02,"24,624,630.26","189,104.00",130.22,Germany,Xetra,EUR
UPM,UPM-KYMMENE,Materials,Equity,"24,573,343.31",0.02,"24,573,343.31","857,529.00",28.66,Finland,Nasdaq Omx Helsinki Ltd.,EUR
TWLO,TWILIO INC CLASS A,Information Technology,Equity,"24,541,137.54",0.02,"24,541,137.54","240,741.00",101.94,United States,New York Stock Exchange Inc.,USD
SGSN,SGS SA,Industrials,Equity,"24,407,040.74",0.02,"24,407,040.74","231,965.00",105.22,Switzerland,SIX Swiss Exchange,CHF
EVRG,EVERGY INC,Utilities,Equity,"24,372,110.40",0.02,"24,372,110.40","335,704.00",72.60,United States,NASDAQ,USD
A5G,AIB GROUP PLC,Financials,Equity,"24,320,781.04",0.02,"24,320,781.04","2,898,254.00",8.39,Ireland,Irish Stock Exchange - All Market,EUR
GMAB,GENMAB,Health Care,Equity,"24,305,260.04",0.02,"24,305,260.04","100,794.00",241.14,Denmark,Omx Nordic Exchange Copenhagen A/S,DKK
MAS,MASCO CORP,Industrials,Equity,"24,274,257.66",0.02,"24,274,257.66","332,433.00",73.02,United States,New York Stock Exchange Inc.,USD
ILMN,ILLUMINA INC,Health Care,Equity,"24,275,462.40",0.02,"24,275,462.40","240,828.00",100.80,United States,NASDAQ,USD
BALL,BALL CORP,Materials,Equity,"24,257,298.45",0.02,"24,257,298.45","456,565.00",53.13,United States,New York Stock Exchange Inc.,USD
RS,RELIANCE STEEL & ALUMINUM,Materials,Equity,"24,240,977.88",0.02,"24,240,977.88","84,732.00",286.09,United States,New York Stock Exchange Inc.,USD
ESSITY B,ESSITY CLASS B,Consumer Staples,Equity,"24,214,600.63",0.02,"24,214,600.63","910,431.00",26.60,Sweden,Nasdaq Omx Nordic,SEK
BAER,JULIUS BAER GRUPPE AG,Financials,Equity,"24,182,535.25",0.02,"24,182,535.25","332,634.00",72.70,Switzerland,SIX Swiss Exchange,CHF
RPM,RPM INTERNATIONAL INC,Materials,Equity,"24,047,010.54",0.02,"24,047,010.54","193,662.00",124.17,United States,New York Stock Exchange Inc.,USD
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,Equity,"24,047,671.10",0.02,"24,047,671.10","201,590.00",119.29,United States,New York Stock Exchange Inc.,USD
SAAB B,SAAB CLASS B,Industrials,Equity,"24,034,371.44",0.02,"24,034,371.44","462,297.00",51.99,Sweden,Nasdaq Omx Nordic,SEK
NST,NORTHERN STAR RESOURCES LTD,Materials,Equity,"23,976,932.28",0.02,"23,976,932.28","2,046,447.00",11.72,Australia,Asx - All Markets,AUD
EQH,EQUITABLE HOLDINGS INC,Financials,Equity,"23,906,855.28",0.02,"23,906,855.28","459,041.00",52.08,United States,New York Stock Exchange Inc.,USD
SUN,SUNCORP GROUP LTD,Financials,Equity,"23,900,928.49",0.02,"23,900,928.49","1,739,264.00",13.74,Australia,Asx - All Markets,AUD
FOXA,FOX CORP CLASS A,Communication,Equity,"23,724,397.61",0.02,"23,724,397.61","402,313.00",58.97,United States,NASDAQ,USD
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,Equity,"23,686,023.02",0.02,"23,686,023.02","358,282.00",66.11,United States,New York Stock Exchange Inc.,USD
LISN,CHOCOLADEFABRIKEN LINDT & SPRUENGL,Consumer Staples,Equity,"23,617,092.74",0.02,"23,617,092.74",159.00,"148,535.17",Switzerland,SIX Swiss Exchange,CHF
DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,Equity,"23,579,394.80",0.02,"23,579,394.80","226,616.00",104.05,United States,New York Stock Exchange Inc.,USD
8015,TOYOTA TSUSHO CORP,Industrials,Equity,"23,503,444.90",0.02,"23,503,444.90","905,400.00",25.96,Japan,Tokyo Stock Exchange,JPY
ESS,ESSEX PROPERTY TRUST REIT INC,Real Estate,Equity,"23,492,934.16",0.02,"23,492,934.16","89,654.00",262.04,United States,New York Stock Exchange Inc.,USD
ZBRA,ZEBRA TECHNOLOGIES CORP CLASS A,Information Technology,Equity,"23,460,104.16",0.02,"23,460,104.16","76,984.00",304.74,United States,NASDAQ,USD
ACM,AECOM,Industrials,Equity,"23,463,424.38",0.02,"23,463,424.38","195,382.00",120.09,United States,New York Stock Exchange Inc.,USD
HEN3,HENKEL & KGAA PREF AG,Consumer Staples,Equity,"23,403,774.02",0.02,"23,403,774.02","271,980.00",86.05,Germany,Xetra,EUR
FBK,FINECOBANK BANCA FINECO,Financials,Equity,"23,326,962.14",0.02,"23,326,962.14","1,020,190.00",22.87,Italy,Borsa Italiana,EUR
OMC,OMNICOM GROUP INC,Communication,Equity,"23,256,893.38",0.02,"23,256,893.38","299,278.00",77.71,United States,New York Stock Exchange Inc.,USD
BIRG,BANK OF IRELAND GROUP PLC,Financials,Equity,"23,263,731.09",0.02,"23,263,731.09","1,526,721.00",15.24,Ireland,Irish Stock Exchange - All Market,EUR
SUI,SUN COMMUNITIES REIT INC,Real Estate,Equity,"23,244,449.20",0.02,"23,244,449.20","182,840.00",127.13,United States,New York Stock Exchange Inc.,USD
9101,NIPPON YUSEN,Industrials,Equity,"23,236,925.17",0.02,"23,236,925.17","652,000.00",35.64,Japan,Tokyo Stock Exchange,JPY
CNC,CENTENE CORP,Health Care,Equity,"23,204,126.40",0.02,"23,204,126.40","789,256.00",29.40,United States,New York Stock Exchange Inc.,USD
FNF,FIDELITY NATIONAL FINANCIAL INC,Financials,Equity,"23,138,830.19",0.02,"23,138,830.19","390,397.00",59.27,United States,New York Stock Exchange Inc.,USD
9766,KONAMI GROUP CORP,Communication,Equity,"23,127,323.40",0.02,"23,127,323.40","141,773.00",163.13,Japan,Tokyo Stock Exchange,JPY
7013,IHI CORP,Industrials,Equity,"23,119,591.84",0.02,"23,119,591.84","215,100.00",107.48,Japan,Tokyo Stock Exchange,JPY
7532,PAN PACIFIC INTERNATIONAL HOLDINGS,Consumer Discretionary,Equity,"23,063,530.61",0.02,"23,063,530.61","619,240.00",37.24,Japan,Tokyo Stock Exchange,JPY
COO,COOPER INC,Health Care,Equity,"23,006,308.50",0.02,"23,006,308.50","313,011.00",73.50,United States,NASDAQ,USD
1605,INPEX CORP,Energy,Equity,"22,952,817.13",0.02,"22,952,817.13","1,421,257.00",16.15,Japan,Tokyo Stock Exchange,JPY
823,LINK REAL ESTATE INVESTMENT TRUST,Real Estate,Equity,"22,953,786.58",0.02,"22,953,786.58","4,281,939.00",5.36,Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
STO,SANTOS LTD,Energy,Equity,"22,915,299.01",0.02,"22,915,299.01","4,713,668.00",4.86,Australia,Asx - All Markets,AUD
ALFA,ALFA LAVAL,Industrials,Equity,"22,921,064.71",0.02,"22,921,064.71","502,304.00",45.63,Sweden,Nasdaq Omx Nordic,SEK
9503,KANSAI ELECTRIC POWER INC,Utilities,Equity,"22,905,313.74",0.02,"22,905,313.74","1,639,280.00",13.97,Japan,Tokyo Stock Exchange,JPY
LOGN,LOGITECH INTERNATIONAL SA,Information Technology,Equity,"22,846,750.02",0.02,"22,846,750.02","229,567.00",99.52,Switzerland,SIX Swiss Exchange,CHF
BLDR,BUILDERS FIRSTSOURCE INC,Industrials,Equity,"22,828,752.00",0.02,"22,828,752.00","171,968.00",132.75,United States,New York Stock Exchange Inc.,USD
DPZ,DOMINOS PIZZA INC,Consumer Discretionary,Equity,"22,805,518.56",0.02,"22,805,518.56","51,496.00",442.86,United States,NASDAQ,USD
KRZ,KERRY GROUP PLC,Consumer Staples,Equity,"22,788,805.02",0.02,"22,788,805.02","238,868.00",95.40,Ireland,Irish Stock Exchange - All Market,EUR
OKTA,OKTA INC CLASS A,Information Technology,Equity,"22,645,351.04",0.02,"22,645,351.04","248,768.00",91.03,United States,NASDAQ,USD
BAH,BOOZ ALLEN HAMILTON HOLDING CORP C,Industrials,Equity,"22,632,461.98",0.02,"22,632,461.98","207,238.00",109.21,United States,New York Stock Exchange Inc.,USD
CF,CF INDUSTRIES HOLDINGS INC,Materials,Equity,"22,587,264.85",0.02,"22,587,264.85","264,395.00",85.43,United States,New York Stock Exchange Inc.,USD
