Fund Holdings as of,"21/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"300207","SUNWODA ELECTRONIC LTD A","Industrials","Equity","986,060.32","0.00","986,060.32","319,500.00","3.09","China","Shenzhen Stock Exchange","CNY"
"4961","FITIPOWER INTEGRATED TECHNOLOGY IN","Information Technology","Equity","986,881.95","0.00","986,881.95","172,053.00","5.74","Taiwan","Taiwan Stock Exchange","TWD"
"BSDE","BUMI SERPONG DAMAI","Real Estate","Equity","986,984.96","0.00","986,984.96","16,919,000.00","0.06","Indonesia","Indonesia Stock Exchange","IDR"
"WAAREERTL","WAAREE RENEWABLE TECHNOLOGIES LTD","Industrials","Equity","987,683.93","0.00","987,683.93","83,954.00","11.76","India","National Stock Exchange Of India","INR"
"OTKAR.E","OTOKAR OTOMOTIV SAVUNMA SANAYI","Industrials","Equity","987,721.35","0.00","987,721.35","71,505.00","13.81","Turkey","Istanbul Stock Exchange","TRY"
"601958","JINDUICHENG MOLYBDENUM LTD A","Materials","Equity","988,151.93","0.00","988,151.93","514,000.00","1.92","China","Shanghai Stock Exchange","CNY"
"STA.R","SRI TRANG-AGRO INDUSTRY NON-VOTING","Consumer Discretionary","Equity","982,957.00","0.00","982,957.00","2,671,800.00","0.37","Thailand","Stock Exchange Of Thailand","THB"
"600256","GUANGHUI ENERGY LTD A","Energy","Equity","980,914.04","0.00","980,914.04","1,307,300.00","0.75","China","Shanghai Stock Exchange","CNY"
"300759","PHARMARON BEIJING LTD A","Health Care","Equity","980,914.18","0.00","980,914.18","234,800.00","4.18","China","Shenzhen Stock Exchange","CNY"
"002709","GUANGZHOU TINCI MATERIALS TECHNOLO","Materials","Equity","981,510.78","0.00","981,510.78","346,980.00","2.83","China","Shenzhen Stock Exchange","CNY"
"005850","SL CORP","Consumer Discretionary","Equity","981,780.75","0.00","981,780.75","40,619.00","24.17","Korea (South)","Korea Exchange (Stock Market)","KRW"
"297","SINOFERT HOLDINGS LTD","Materials","Equity","977,540.02","0.00","977,540.02","5,456,000.00","0.18","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"002595","SHANDONG HIMILE MECHANICAL SCIENCE","Industrials","Equity","977,629.27","0.00","977,629.27","117,300.00","8.33","China","Shenzhen Stock Exchange","CNY"
"BAJAJELEC","BAJAJ ELECTRICALS LTD","Consumer Discretionary","Equity","978,059.41","0.00","978,059.41","143,634.00","6.81","India","National Stock Exchange Of India","INR"
"ITMAX","ITMAX SYSTEM","Information Technology","Equity","974,841.05","0.00","974,841.05","962,200.00","1.01","Malaysia","Bursa Malaysia","MYR"
"TCPI","TRANSCOAL PACIFIC","Industrials","Equity","975,478.97","0.00","975,478.97","2,715,500.00","0.36","Indonesia","Indonesia Stock Exchange","IDR"
"CZG","CZG CESKA ZBROJOVKA GROUP SE","Industrials","Equity","973,622.62","0.00","973,622.62","28,622.00","34.02","Czech Republic","Prague Stock Exchange","CZK"
"SGML","SIGMA LITHIUM CORP","Materials","Equity","974,015.00","0.00","974,015.00","163,700.00","5.95","Brazil","NASDAQ","USD"
"601916","CHINA ZHESHANG BANK LTD A","Financials","Equity","968,766.28","0.00","968,766.28","2,071,156.00","0.47","China","Shanghai Stock Exchange","CNY"
"213420","DUK SAN NEOLUX LTD","Information Technology","Equity","970,073.37","0.00","970,073.37","34,828.00","27.85","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"600027","HUADIAN POWER INTERNATIONAL CORP L","Utilities","Equity","970,378.02","0.00","970,378.02","1,286,100.00","0.75","China","Shanghai Stock Exchange","CNY"
"GREATEC","GREATECH TECHNOLOGY","Information Technology","Equity","970,436.26","0.00","970,436.26","2,113,200.00","0.46","Malaysia","Bursa Malaysia","MYR"
"RCF","RASHTRIYA CHEMICALS AND FERTILIZER","Materials","Equity","965,666.62","0.00","965,666.62","534,106.00","1.81","India","National Stock Exchange Of India","INR"
"BCPG.R","BCPG PCL NON-VOTING DR","Utilities","Equity","966,955.16","0.00","966,955.16","3,846,300.00","0.25","Thailand","Stock Exchange Of Thailand","THB"
"600362","JIANGXI COPPER LTD A","Materials","Equity","967,290.09","0.00","967,290.09","282,000.00","3.43","China","Shanghai Stock Exchange","CNY"
"9938","TAIWAN PAIHO LTD","Consumer Discretionary","Equity","963,826.42","0.00","963,826.42","557,986.00","1.73","Taiwan","Taiwan Stock Exchange","TWD"
"601991","DATANG INTERNATIONAL POWER GENERAT","Utilities","Equity","964,047.91","0.00","964,047.91","2,001,500.00","0.48","China","Shanghai Stock Exchange","CNY"
"VARROC","VARROC ENGINEERING LTD","Consumer Discretionary","Equity","964,109.03","0.00","964,109.03","152,686.00","6.31","India","National Stock Exchange Of India","INR"
"GENIL.E","GEN ILAC VE SAGLIK URUNLERI SANAYI","Health Care","Equity","964,633.59","0.00","964,633.59","201,587.00","4.79","Turkey","Istanbul Stock Exchange","TRY"
"300720","HANILCMT LTD","Materials","Equity","965,001.79","0.00","965,001.79","69,203.00","13.94","Korea (South)","Korea Exchange (Stock Market)","KRW"
"LTE","LIGHTHOUSE PROPERTIES PLC","Real Estate","Equity","965,226.79","0.00","965,226.79","2,035,738.00","0.47","South Africa","Johannesburg Stock Exchange","ZAR"
"009450","KYUNG DONG NAVIEN LTD","Industrials","Equity","965,596.11","0.00","965,596.11","18,052.00","53.49","Korea (South)","Korea Exchange (Stock Market)","KRW"
"300896","IMEIK TECHNOLOGY DEVELOPMENT LTD A","Health Care","Equity","965,630.00","0.00","965,630.00","36,680.00","26.33","China","Shenzhen Stock Exchange","CNY"
"688472","CSI SOLAR LTD A","Information Technology","Equity","961,086.50","0.00","961,086.50","711,011.00","1.35","China","Shanghai Stock Exchange","CNY"
"3362","ABILITY OPTO-ELECTRONICS TECHNOLOG","Information Technology","Equity","962,552.65","0.00","962,552.65","251,000.00","3.83","Taiwan","Gretai Securities Market","TWD"
"000708","CITIC PACIFIC SPECIAL STEEL GROUP","Materials","Equity","958,005.41","0.00","958,005.41","534,300.00","1.79","China","Shenzhen Stock Exchange","CNY"
"002128","INNER MONGOLIA DIAN TOU ENERGY COR","Energy","Equity","958,577.15","0.00","958,577.15","348,300.00","2.75","China","Shenzhen Stock Exchange","CNY"
"VMART","V MART RETAIL LTD","Consumer Discretionary","Equity","959,905.03","0.00","959,905.03","111,254.00","8.63","India","National Stock Exchange Of India","INR"
"3006","ELITE SEMICONDUCTOR MICROELECTRONI","Information Technology","Equity","959,963.29","0.00","959,963.29","523,000.00","1.84","Taiwan","Taiwan Stock Exchange","TWD"
"6550","POLARIS GROUP","Health Care","Equity","954,700.88","0.00","954,700.88","713,908.00","1.34","Taiwan","Taiwan Stock Exchange","TWD"
"ECOR3","ECORODOVIAS INFRAESTRUTURA E LOGIS","Industrials","Equity","954,709.08","0.00","954,709.08","766,500.00","1.25","Brazil","XBSP","BRL"
"VULC3","VULCABRAS AZALEIA","Consumer Discretionary","Equity","956,460.32","0.00","956,460.32","268,964.00","3.56","Brazil","XBSP","BRL"
"SWANENERGY","SWAN ENERGY CORP LTD","Consumer Discretionary","Equity","956,565.46","0.00","956,565.46","181,047.00","5.28","India","National Stock Exchange Of India","INR"
"3306","JNBY DESIGN LTD","Consumer Discretionary","Equity","956,802.13","0.00","956,802.13","399,378.00","2.40","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2597","RUENTEX ENGINEERING & CONSTRUCTION","Industrials","Equity","954,163.13","0.00","954,163.13","191,520.00","4.98","Taiwan","Taiwan Stock Exchange","TWD"
"4193","NICE ONE BEAUTY DIGITAL MARKETING","Consumer Discretionary","Equity","948,745.51","0.00","948,745.51","149,536.00","6.34","Saudi Arabia","Saudi Stock Exchange","SAR"
"7204","PERFECT PRESENTATION FOR COMMERCIA","Information Technology","Equity","949,396.85","0.00","949,396.85","332,050.00","2.86","Saudi Arabia","Saudi Stock Exchange","SAR"
"6993","BLUE MOON GROUP HOLDINGS LTD","Consumer Staples","Equity","949,696.69","0.00","949,696.69","1,989,500.00","0.48","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2486","I-CHIUN PRECISION INDUSTRY LTD","Information Technology","Equity","949,707.47","0.00","949,707.47","371,000.00","2.56","Taiwan","Taiwan Stock Exchange","TWD"
"3010","ARABIAN CEMENT","Materials","Equity","951,316.96","0.00","951,316.96","164,977.00","5.77","Saudi Arabia","Saudi Stock Exchange","SAR"
"107","SICHUAN EXPRESS LTD H","Industrials","Equity","945,648.14","0.00","945,648.14","1,508,000.00","0.63","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"TTW.R","TTW PUBLIC COMPANY LIMITED NON-VOT","Utilities","Equity","940,981.99","0.00","940,981.99","3,372,800.00","0.28","Thailand","Stock Exchange Of Thailand","THB"
"603806","HANGZHOU FIRST APPLIED MATERIAL LT","Information Technology","Equity","941,791.68","0.00","941,791.68","467,864.00","2.01","China","Shanghai Stock Exchange","CNY"
"TRGYO.E","TORUNLAR GAYRIMENKUL YATIRIM ORTAK","Real Estate","Equity","942,137.69","0.00","942,137.69","537,935.00","1.75","Turkey","Istanbul Stock Exchange","TRY"
"600918","ZHONGTAI SECURITIES LTD A","Financials","Equity","938,948.83","0.00","938,948.83","939,400.00","1.00","China","Shanghai Stock Exchange","CNY"
"2170","ALUJAIN CORPORATION CORP","Materials","Equity","939,438.55","0.00","939,438.55","94,014.00","9.99","Saudi Arabia","Saudi Stock Exchange","SAR"
"1723","CHINA STEEL CHEMICAL CORP","Materials","Equity","939,926.91","0.00","939,926.91","351,000.00","2.68","Taiwan","Taiwan Stock Exchange","TWD"
"ARVINDFASN","ARVIND FASHIONS LTD","Consumer Discretionary","Equity","940,045.89","0.00","940,045.89","159,251.00","5.90","India","National Stock Exchange Of India","INR"
"002281","ACCELINK TECHNOLOGIES LTD A","Information Technology","Equity","935,120.31","0.00","935,120.31","116,500.00","8.03","China","Shenzhen Stock Exchange","CNY"
"336","HUABAO INTERNATIONAL HOLDINGS LTD","Materials","Equity","931,779.27","0.00","931,779.27","1,901,000.00","0.49","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"047920","HLB PHARMACEUTICAL LTD","Health Care","Equity","931,783.20","0.00","931,783.20","90,361.00","10.31","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"002459","JA SOLAR TECHNOLOGY LTD A","Information Technology","Equity","932,272.68","0.00","932,272.68","551,188.00","1.69","China","Shenzhen Stock Exchange","CNY"
"2877","CHINA SHINEWAY PHARMACEUTICAL LTD","Health Care","Equity","929,304.71","0.00","929,304.71","873,826.00","1.06","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"002456","O FILM TECH LTD A","Information Technology","Equity","929,589.54","0.00","929,589.54","525,800.00","1.77","China","Shenzhen Stock Exchange","CNY"
"EPIGRAL","EPIGRAL LTD","Materials","Equity","929,999.42","0.00","929,999.42","42,859.00","21.70","India","National Stock Exchange Of India","INR"
"TABGD.E","TAB GIDA SANAYI VE TICARET AS","Consumer Discretionary","Equity","931,167.27","0.00","931,167.27","175,672.00","5.30","Turkey","Istanbul Stock Exchange","TRY"
"2070","SAUDI PHARMACEUTICAL INDUST AND ME","Health Care","Equity","931,227.80","0.00","931,227.80","131,578.00","7.08","Saudi Arabia","Saudi Stock Exchange","SAR"
"601168","WESTERN MINING LTD A","Materials","Equity","925,850.67","0.00","925,850.67","369,900.00","2.50","China","Shanghai Stock Exchange","CNY"
"4071","ARABIAN CONTRACTING SERVICES","Communication","Equity","926,241.74","0.00","926,241.74","40,000.00","23.16","Saudi Arabia","Saudi Stock Exchange","SAR"
"121600","ADVANCED NANO PRODUCT LTD","Materials","Equity","926,306.92","0.00","926,306.92","22,886.00","40.47","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"4766","NAN PAO RESINS CHEMICAL CO LTD","Materials","Equity","926,760.52","0.00","926,760.52","78,000.00","11.88","Taiwan","Taiwan Stock Exchange","TWD"
"TTML","TATA TELESERVICES MAHARASHTRA LTD","Communication","Equity","927,695.23","0.00","927,695.23","1,382,857.00","0.67","India","National Stock Exchange Of India","INR"
"605117","NINGBO DEYE TECHNOLOGY LTD A","Industrials","Equity","927,956.06","0.00","927,956.06","117,835.00","7.88","China","Shanghai Stock Exchange","CNY"
"GPIL","GODAWARI POWER AND ISPAT LTD","Materials","Equity","923,067.24","0.00","923,067.24","360,897.00","2.56","India","National Stock Exchange Of India","INR"
"ALPA4","SAO PAULO ALPARGATAS PREF SA","Consumer Discretionary","Equity","925,397.34","0.00","925,397.34","562,579.00","1.64","Brazil","XBSP","BRL"
"457190","ISU SPECIALTY CHEMICAL LTD","Materials","Equity","919,692.36","0.00","919,692.36","26,738.00","34.40","Korea (South)","Korea Exchange (Stock Market)","KRW"
"QH.R","QUALITY HOUSES NON-VOTING DR PCL","Real Estate","Equity","915,507.16","0.00","915,507.16","21,483,133.00","0.04","Thailand","Stock Exchange Of Thailand","THB"
"8030","MEDITERRANEAN AND GULF COOPERATIVE","Financials","Equity","915,574.69","0.00","915,574.69","205,255.00","4.46","Saudi Arabia","Saudi Stock Exchange","SAR"
"2211","EVERGREEN STEEL CORP","Materials","Equity","915,682.00","0.00","915,682.00","307,000.00","2.98","Taiwan","Taiwan Stock Exchange","TWD"
"GARFIBRES","GARWARE TECHNICAL FIBRES LTD","Consumer Discretionary","Equity","917,263.32","0.00","917,263.32","98,151.00","9.35","India","National Stock Exchange Of India","INR"
"002078","SHANDONG SUNPAPER LTD A","Materials","Equity","913,312.68","0.00","913,312.68","450,600.00","2.03","China","Shenzhen Stock Exchange","CNY"
"SFL","SHEELA FOAM LTD","Consumer Discretionary","Equity","913,384.79","0.00","913,384.79","114,009.00","8.01","India","National Stock Exchange Of India","INR"
"009240","HANSSEM LTD","Consumer Discretionary","Equity","913,760.23","0.00","913,760.23","29,074.00","31.43","Korea (South)","Korea Exchange (Stock Market)","KRW"
"STARCEMENT","STAR CEMENT LTD","Materials","Equity","913,800.83","0.00","913,800.83","271,631.00","3.36","India","National Stock Exchange Of India","INR"
"AFCONS","AFCONS INFRASTRUCTURE LTD","Industrials","Equity","911,126.51","0.00","911,126.51","185,850.00","4.90","India","National Stock Exchange Of India","INR"
"2283","FIRST MILLING CO","Consumer Staples","Equity","906,923.90","0.00","906,923.90","65,452.00","13.86","Saudi Arabia","Saudi Stock Exchange","SAR"
"600803","ENN NATURAL GAS LTD A","Utilities","Equity","907,108.28","0.00","907,108.28","347,900.00","2.61","China","Shanghai Stock Exchange","CNY"
"000210","DL LTD","Materials","Equity","900,395.13","0.00","900,395.13","33,091.00","27.21","Korea (South)","Korea Exchange (Stock Market)","KRW"
"2476","G SHANK ENTERPRISE LTD","Industrials","Equity","900,771.89","0.00","900,771.89","303,000.00","2.97","Taiwan","Taiwan Stock Exchange","TWD"
"ULKER.E","ULKER BISKUVI SANAYI A","Consumer Staples","Equity","901,013.71","0.00","901,013.71","306,875.00","2.94","Turkey","Istanbul Stock Exchange","TRY"
"601577","BANK OF CHANGSHA LTD A","Financials","Equity","901,718.53","0.00","901,718.53","651,000.00","1.39","China","Shanghai Stock Exchange","CNY"
"1789","AK MEDICAL HOLDINGS LTD","Health Care","Equity","902,270.68","0.00","902,270.68","1,071,467.00","0.84","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"KNRCON","KNR CONSTRUCTIONS LTD","Industrials","Equity","902,665.65","0.00","902,665.65","389,210.00","2.32","India","National Stock Exchange Of India","INR"
"000066","CHINA GREATWALL TECHNOLOGY GROUP L","Information Technology","Equity","898,705.77","0.00","898,705.77","373,600.00","2.41","China","Shenzhen Stock Exchange","CNY"
"SHAILY","SHAILY ENGINEERING PLASTICS LTD","Industrials","Equity","899,036.73","0.00","899,036.73","38,988.00","23.06","India","National Stock Exchange Of India","INR"
"SURYAROSNI","SURYA ROSHNI LTD","Materials","Equity","894,578.21","0.00","894,578.21","260,948.00","3.43","India","National Stock Exchange Of India","INR"
"688599","TRINA SOLAR LTD A","Information Technology","Equity","895,978.50","0.00","895,978.50","395,588.00","2.26","China","Shanghai Stock Exchange","CNY"
"NETWEB","NETWEB TECHNOLOGIES INDIA LTD","Information Technology","Equity","896,943.92","0.00","896,943.92","37,888.00","23.67","India","National Stock Exchange Of India","INR"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","893,719.40","0.00","893,719.40","769,353.00","116.17","European Union","-","EUR"
"600988","CHIFENG JILONG GOLD MINING LTD A","Materials","Equity","891,829.41","0.00","891,829.41","264,400.00","3.37","China","Shanghai Stock Exchange","CNY"
"6412","CHICONY POWER TECHNOLOGY LTD","Industrials","Equity","892,148.35","0.00","892,148.35","258,000.00","3.46","Taiwan","Taiwan Stock Exchange","TWD"
"025540","KOREA ELECTRIC TERMINAL LTD","Industrials","Equity","892,726.76","0.00","892,726.76","20,499.00","43.55","Korea (South)","Korea Exchange (Stock Market)","KRW"
"AGI","AGI GREENPAC LTD","Materials","Equity","893,807.27","0.00","893,807.27","82,478.00","10.84","India","National Stock Exchange Of India","INR"
"069260","TKG HUCHEMS LTD","Materials","Equity","894,068.95","0.00","894,068.95","72,103.00","12.40","Korea (South)","Korea Exchange (Stock Market)","KRW"
"GMMPFAUDLR","GMM PFAUDLER LTD","Industrials","Equity","894,342.22","0.00","894,342.22","63,423.00","14.10","India","National Stock Exchange Of India","INR"
"GANECOS","GANESHA ECOSPHERE LTD","Consumer Discretionary","Equity","889,067.77","0.00","889,067.77","55,718.00","15.96","India","National Stock Exchange Of India","INR"
"600642","SHENERGY LTD A","Utilities","Equity","889,238.46","0.00","889,238.46","779,000.00","1.14","China","Shanghai Stock Exchange","CNY"
"GMDCLTD","GUJARAT MINERAL DEVELOPMENT CORPOR","Energy","Equity","886,532.02","0.00","886,532.02","180,791.00","4.90","India","National Stock Exchange Of India","INR"
"ABUK","ABU QIR FERTILIZERS AND CHEMICAL I","Materials","Equity","886,818.47","0.00","886,818.47","822,844.00","1.08","Egypt","Egyptian Exchange","EGP"
"300661","SG MICRO CORP A","Information Technology","Equity","886,922.69","0.00","886,922.69","83,655.00","10.60","China","Shenzhen Stock Exchange","CNY"
"2469","FENBI LTD","Consumer Discretionary","Equity","887,028.24","0.00","887,028.24","2,069,000.00","0.43","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"603486","ECOVACS ROBOTICS LTD A","Consumer Discretionary","Equity","887,229.39","0.00","887,229.39","69,700.00","12.73","China","Shanghai Stock Exchange","CNY"
"934","SINOPEC KANTONS HOLDINGS LTD","Energy","Equity","887,277.80","0.00","887,277.80","1,558,000.00","0.57","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"RHIM","RHI MAGNESITA INDIA LTD","Materials","Equity","883,745.43","0.00","883,745.43","154,389.00","5.72","India","National Stock Exchange Of India","INR"
"BANCOINDIA","BANCO PRODUCTS INDIA LTD","Consumer Discretionary","Equity","884,206.52","0.00","884,206.52","132,323.00","6.68","India","National Stock Exchange Of India","INR"
"688122","WESTERN SUPERCONDUCTING TECHNOLOGI","Materials","Equity","884,858.93","0.00","884,858.93","112,422.00","7.87","China","Shanghai Stock Exchange","CNY"
"FFB","FARM FRESH","Consumer Staples","Equity","885,966.86","0.00","885,966.86","1,980,300.00","0.45","Malaysia","Bursa Malaysia","MYR"
"THOMASCOOK","THOMAS COOK INDIA LTD","Consumer Discretionary","Equity","881,595.84","0.00","881,595.84","442,430.00","1.99","India","National Stock Exchange Of India","INR"
"000728","GUOYUAN SECURITIES LTD A","Financials","Equity","882,423.90","0.00","882,423.90","701,200.00","1.26","China","Shenzhen Stock Exchange","CNY"
"6456","GENERAL INTERFACE SOLUTION GIS HOL","Information Technology","Equity","882,767.66","0.00","882,767.66","496,000.00","1.78","Taiwan","Taiwan Stock Exchange","TWD"
"1234","CHINA LILANG LTD","Consumer Discretionary","Equity","877,494.21","0.00","877,494.21","1,809,143.00","0.49","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"CERA","CERA SANITARYWARE LTD","Industrials","Equity","880,077.56","0.00","880,077.56","11,856.00","74.23","India","National Stock Exchange Of India","INR"
"603939","YIFENG PHARMACY CHAIN LTD A","Consumer Staples","Equity","875,758.40","0.00","875,758.40","256,879.00","3.41","China","Shanghai Stock Exchange","CNY"
"SHRIPISTON","SHRIRAM PISTONS & RINGS LTD","Consumer Discretionary","Equity","877,286.77","0.00","877,286.77","29,446.00","29.79","India","National Stock Exchange Of India","INR"
"9922","JIUMAOJIU INTERNATIONAL HOLDINGS L","Consumer Discretionary","Equity","874,211.34","0.00","874,211.34","2,475,000.00","0.35","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"MRCB","MALAYSIAN RESOURCES CORPORATION","Industrials","Equity","870,659.77","0.00","870,659.77","7,141,946.00","0.12","Malaysia","Bursa Malaysia","MYR"
"4162","ALMUNAJEM FOODS","Consumer Staples","Equity","866,204.79","0.00","866,204.79","56,583.00","15.31","Saudi Arabia","Saudi Stock Exchange","SAR"
"9858","CHINA YOURAN DAIRY GROUP LTD","Consumer Staples","Equity","866,534.00","0.00","866,534.00","1,571,000.00","0.55","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"3545","FOCALTECH SYSTEMS LTD","Information Technology","Equity","866,621.87","0.00","866,621.87","397,000.00","2.18","Taiwan","Taiwan Stock Exchange","TWD"
"GSFC","GUJARAT STATE FERTILIZERS AND CHEM","Materials","Equity","866,687.40","0.00","866,687.40","358,040.00","2.42","India","National Stock Exchange Of India","INR"
"ALARK.E","ALARKO HOLDING A","Industrials","Equity","867,663.09","0.00","867,663.09","384,635.00","2.26","Turkey","Istanbul Stock Exchange","TRY"
"TTKPRESTIG","TTK PRESTIGE LTD","Consumer Discretionary","Equity","867,940.04","0.00","867,940.04","115,086.00","7.54","India","National Stock Exchange Of India","INR"
"DODLA","DODLA DAIRY LTD","Consumer Staples","Equity","868,141.03","0.00","868,141.03","55,995.00","15.50","India","National Stock Exchange Of India","INR"
"2897","O-BANK LTD","Financials","Equity","868,197.12","0.00","868,197.12","2,914,000.00","0.30","Taiwan","Taiwan Stock Exchange","TWD"
"323","MAANSHAN IRON AND STEEL LTD H","Materials","Equity","868,677.61","0.00","868,677.61","2,852,000.00","0.30","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"5534","CHONG HONG CONSTRUCTION LTD","Real Estate","Equity","863,324.54","0.00","863,324.54","322,000.00","2.68","Taiwan","Taiwan Stock Exchange","TWD"
"ESABINDIA","ESAB INDIA LTD","Industrials","Equity","863,856.29","0.00","863,856.29","13,742.00","62.86","India","National Stock Exchange Of India","INR"
"2285","CHERVON HOLDINGS LTD","Consumer Discretionary","Equity","865,300.30","0.00","865,300.30","292,700.00","2.96","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"USIM5","USINAS SIDERURGICAS DE MINAS GERAI","Materials","Equity","866,009.06","0.00","866,009.06","1,187,201.00","0.73","Brazil","XBSP","BRL"
"3868","XINYI ENERGY HOLDINGS LTD","Utilities","Equity","862,785.55","0.00","862,785.55","5,526,000.00","0.16","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2530","DELPHA CONSTRUCTION LTD","Real Estate","Equity","863,022.99","0.00","863,022.99","828,000.00","1.04","Taiwan","Taiwan Stock Exchange","TWD"
"NRE","NATIONAL REAL ESTATE","Real Estate","Equity","863,187.41","0.00","863,187.41","3,142,927.00","0.27","Kuwait","Kuwait Stock Exchange","KWD"
"600079","HUMANWELL HEALTHCARE (GROUP) LTD A","Health Care","Equity","858,074.41","0.00","858,074.41","296,914.00","2.89","China","Shanghai Stock Exchange","CNY"
"MANINFRA","MAN INFRACONSTRUCTION LTD","Industrials","Equity","858,213.12","0.00","858,213.12","446,301.00","1.92","India","National Stock Exchange Of India","INR"
"002223","JIANGSU YUYUE MEDICAL EQUIPMENT &","Health Care","Equity","855,007.83","0.00","855,007.83","167,400.00","5.11","China","Shenzhen Stock Exchange","CNY"
"BALUFORGE","BALU FORGE INDUSTRIES LTD","Industrials","Equity","855,047.06","0.00","855,047.06","120,694.00","7.08","India","National Stock Exchange Of India","INR"
"ATT","GRUPA AZOTY SA","Materials","Equity","855,406.42","0.00","855,406.42","163,701.00","5.23","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"600549","XIAMEN TUNGSTEN LTD A","Materials","Equity","855,611.72","0.00","855,611.72","228,400.00","3.75","China","Shanghai Stock Exchange","CNY"
"BTCIM.E","BATICIM BATI ANADOLU CIMENTO SANAY","Materials","Equity","856,442.08","0.00","856,442.08","8,572,535.00","0.10","Turkey","Istanbul Stock Exchange","TRY"
"6589","EIRGENIX INC","Health Care","Equity","852,521.35","0.00","852,521.35","425,000.00","2.01","Taiwan","Taiwan Stock Exchange","TWD"
"6699","ANGELALIGN TECHNOLOGY INC","Health Care","Equity","849,470.81","0.00","849,470.81","100,800.00","8.43","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"195940","HK INNO.N CORP","Health Care","Equity","850,944.08","0.00","850,944.08","26,532.00","32.07","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"1866","CHINA XLX FERTILISER LTD","Materials","Equity","846,823.13","0.00","846,823.13","895,398.00","0.95","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"DEYAAR","DEYAAR DEVELOPMENT","Real Estate","Equity","847,704.18","0.00","847,704.18","2,937,295.00","0.29","United Arab Emirates","Dubai Financial Market","AED"
"BGRIM.R","B.GRIMM POWER PCL NON-VOTING DR","Utilities","Equity","847,839.35","0.00","847,839.35","2,384,000.00","0.36","Thailand","Stock Exchange Of Thailand","THB"
"ABCB4","BANCO ABC BRASIL PREF SA","Financials","Equity","843,577.17","0.00","843,577.17","218,198.00","3.87","Brazil","XBSP","BRL"
"002129","TCL ZHONGHUAN RENEWABLE ENERGY TEC","Information Technology","Equity","844,046.44","0.00","844,046.44","727,871.00","1.16","China","Shenzhen Stock Exchange","CNY"
"VIPIND","VIP INDUSTRIES LTD","Consumer Discretionary","Equity","844,463.18","0.00","844,463.18","172,232.00","4.90","India","National Stock Exchange Of India","INR"
"688188","SHANGHAI FRIENDESS ELECTRONICS TEC","Information Technology","Equity","844,467.97","0.00","844,467.97","42,182.00","20.02","China","Shanghai Stock Exchange","CNY"
"688120","HWATSING TECHNOLOGY LTD A","Information Technology","Equity","840,860.39","0.00","840,860.39","51,728.00","16.26","China","Shanghai Stock Exchange","CNY"
"2388","VIA TECHNOLOGIES INC","Information Technology","Equity","838,204.49","0.00","838,204.49","404,000.00","2.07","Taiwan","Taiwan Stock Exchange","TWD"
"NUHCM.E","NUH CIMENTO SANAYI A","Materials","Equity","838,605.26","0.00","838,605.26","148,621.00","5.64","Turkey","Istanbul Stock Exchange","TRY"
"4262","LUMI RENTAL CO","Industrials","Equity","838,865.81","0.00","838,865.81","51,064.00","16.43","Saudi Arabia","Saudi Stock Exchange","SAR"
"MHRIL","MAHINDRA HOLIDAYS AND RESORTS INDI","Consumer Discretionary","Equity","839,607.21","0.00","839,607.21","202,196.00","4.15","India","National Stock Exchange Of India","INR"
"6146","SPORTON INTERNATIONAL INC","Industrials","Equity","835,658.83","0.00","835,658.83","148,662.00","5.62","Taiwan","Gretai Securities Market","TWD"
"688728","GALAXYCORE INC A","Information Technology","Equity","835,714.81","0.00","835,714.81","358,621.00","2.33","China","Shanghai Stock Exchange","CNY"
"002202","GOLDWIND SCIENCE&TECHNOLOGY LTD A","Industrials","Equity","836,061.35","0.00","836,061.35","570,894.00","1.46","China","Shenzhen Stock Exchange","CNY"
"GENUSPOWER","GENUS POWER INFRASTRUCTURES LTD","Information Technology","Equity","836,928.83","0.00","836,928.83","204,057.00","4.10","India","National Stock Exchange Of India","INR"
"BRKM5","BRASKEM PREF CLASS A SA","Materials","Equity","837,170.17","0.00","837,170.17","558,475.00","1.50","Brazil","XBSP","BRL"
