Fund Holdings as of,"21/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"GMAB","GENMAB","Health Care","Equity","4,254,438.02","0.02","4,254,438.02","17,369.00","244.94","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"DSFIR","DSM FIRMENICH AG","Materials","Equity","4,244,564.55","0.02","4,244,564.55","43,375.00","97.86","Netherlands","Euronext Amsterdam","EUR"
"UDR","UDR REIT INC","Real Estate","Equity","4,242,949.60","0.02","4,242,949.60","110,035.00","38.56","United States","New York Stock Exchange Inc.","USD"
"6618","JD HEALTH INTERNATIONAL INC","Consumer Staples","Equity","4,227,987.30","0.02","4,227,987.30","512,600.00","8.25","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"7912","DAI NIPPON PRINTING LTD","Industrials","Equity","4,222,058.18","0.02","4,222,058.18","259,300.00","16.28","Japan","Tokyo Stock Exchange","JPY"
"7733","OLYMPUS CORP","Health Care","Equity","4,220,672.90","0.02","4,220,672.90","359,400.00","11.74","Japan","Tokyo Stock Exchange","JPY"
"9532","OSAKA GAS LTD","Utilities","Equity","4,212,533.32","0.02","4,212,533.32","146,000.00","28.85","Japan","Tokyo Stock Exchange","JPY"
"MDB","MONGODB INC CLASS A","Information Technology","Equity","4,206,982.08","0.02","4,206,982.08","19,848.00","211.96","United States","NASDAQ","USD"
"CCL.B","CCL INDUSTRIES INC CLASS B","Materials","Equity","4,203,841.50","0.02","4,203,841.50","70,367.00","59.74","Canada","Toronto Stock Exchange","CAD"
"DPZ","DOMINOS PIZZA INC","Consumer Discretionary","Equity","4,204,058.88","0.02","4,204,058.88","9,408.00","446.86","United States","NASDAQ","USD"
"HOLX","HOLOGIC INC","Health Care","Equity","4,204,371.81","0.02","4,204,371.81","62,593.00","67.17","United States","NASDAQ","USD"
"7013","IHI CORP","Industrials","Equity","4,196,011.20","0.02","4,196,011.20","39,700.00","105.69","Japan","Tokyo Stock Exchange","JPY"
"URW","UNIBAIL RODAMCO WE STAPLED UNITS","Real Estate","Equity","4,193,709.95","0.02","4,193,709.95","39,803.00","105.36","France","Nyse Euronext - Euronext Paris","EUR"
"HLMA","HALMA PLC","Information Technology","Equity","4,188,190.14","0.02","4,188,190.14","96,091.00","43.59","United Kingdom","London Stock Exchange","GBP"
"KNEBV","KONE","Industrials","Equity","4,184,142.49","0.02","4,184,142.49","67,300.00","62.17","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"TWLO","TWILIO INC CLASS A","Information Technology","Equity","4,178,643.45","0.02","4,178,643.45","41,385.00","100.97","United States","New York Stock Exchange Inc.","USD"
"RPM","RPM INTERNATIONAL INC","Materials","Equity","4,176,083.24","0.02","4,176,083.24","33,586.00","124.34","United States","New York Stock Exchange Inc.","USD"
"992","LENOVO GROUP LTD","Information Technology","Equity","4,163,992.37","0.02","4,163,992.37","2,966,000.00","1.40","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"BLDR","BUILDERS FIRSTSOURCE INC","Industrials","Equity","4,164,590.42","0.02","4,164,590.42","31,261.00","133.22","United States","New York Stock Exchange Inc.","USD"
"EAND","EMIRATES TELECOM","Communication","Equity","4,165,510.25","0.02","4,165,510.25","849,029.00","4.91","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"CHKP","CHECK POINT SOFTWARE TECHNOLOGIES","Information Technology","Equity","4,166,121.92","0.02","4,166,121.92","22,112.00","188.41","Israel","NASDAQ","USD"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","4,156,072.11","0.02","4,156,072.11","62,847.00","66.13","United States","New York Stock Exchange Inc.","USD"
"DECK","DECKERS OUTDOOR CORP","Consumer Discretionary","Equity","4,151,900.71","0.02","4,151,900.71","39,659.00","104.69","United States","New York Stock Exchange Inc.","USD"
"9633","NONGFU SPRING LTD H","Consumer Staples","Equity","4,149,462.88","0.02","4,149,462.88","701,200.00","5.92","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"1801","TAISEI CORP","Industrials","Equity","4,144,096.11","0.02","4,144,096.11","63,300.00","65.47","Japan","Tokyo Stock Exchange","JPY"
"CNC","CENTENE CORP","Health Care","Equity","4,144,289.69","0.02","4,144,289.69","143,849.00","28.81","United States","New York Stock Exchange Inc.","USD"
"FBK","FINECOBANK BANCA FINECO","Financials","Equity","4,144,530.32","0.02","4,144,530.32","182,917.00","22.66","Italy","Borsa Italiana","EUR"
"6201","TOYOTA INDUSTRIES CORP","Industrials","Equity","4,145,715.92","0.02","4,145,715.92","37,500.00","110.55","Japan","Tokyo Stock Exchange","JPY"
"BIRG","BANK OF IRELAND GROUP PLC","Financials","Equity","4,127,203.23","0.02","4,127,203.23","270,181.00","15.28","Ireland","Irish Stock Exchange - All Market","EUR"
"CG","CARLYLE GROUP INC","Financials","Equity","4,114,852.70","0.02","4,114,852.70","66,049.00","62.30","United States","NASDAQ","USD"
"FTV","FORTIVE CORP","Industrials","Equity","4,110,273.36","0.02","4,110,273.36","86,061.00","47.76","United States","New York Stock Exchange Inc.","USD"
"CCEP","COCA COLA EUROPACIFIC PARTNERS PLC","Consumer Staples","Equity","4,103,002.86","0.02","4,103,002.86","44,994.00","91.19","Netherlands","NASDAQ","USD"
"RS","RELIANCE STEEL & ALUMINUM","Materials","Equity","4,103,662.60","0.02","4,103,662.60","14,356.00","285.85","United States","New York Stock Exchange Inc.","USD"
"4204","SEKISUI CHEMICAL LTD","Industrials","Equity","4,088,043.74","0.02","4,088,043.74","211,600.00","19.32","Japan","Tokyo Stock Exchange","JPY"
"MRK","MERCK","Health Care","Equity","4,079,097.96","0.02","4,079,097.96","31,778.00","128.36","Germany","Xetra","EUR"
"PZU","PZU SA","Financials","Equity","4,068,965.89","0.02","4,068,965.89","226,181.00","17.99","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"MPL","MEDIBANK PRIVATE LTD","Financials","Equity","4,059,175.30","0.02","4,059,175.30","1,200,819.00","3.38","Australia","Asx - All Markets","AUD"
"2269","WUXI BIOLOGICS CAYMAN INC","Health Care","Equity","4,056,340.62","0.02","4,056,340.62","1,012,000.00","4.01","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"PUB","PUBLICIS GROUPE SA","Communication","Equity","4,049,843.62","0.02","4,049,843.62","44,041.00","91.96","France","Nyse Euronext - Euronext Paris","EUR"
"NN","NN GROUP NV","Financials","Equity","4,045,202.32","0.02","4,045,202.32","56,863.00","71.14","Netherlands","Euronext Amsterdam","EUR"
"DOW","DOW INC","Materials","Equity","4,037,344.56","0.02","4,037,344.56","170,424.00","23.69","United States","New York Stock Exchange Inc.","USD"
"SN.","SMITH AND NEPHEW PLC","Health Care","Equity","4,028,203.54","0.02","4,028,203.54","216,604.00","18.60","United Kingdom","London Stock Exchange","GBP"
"BBY","BEST BUY INC","Consumer Discretionary","Equity","4,016,848.71","0.02","4,016,848.71","55,489.00","72.39","United States","New York Stock Exchange Inc.","USD"
"034020","DOOSAN ENERBILITY LTD","Industrials","Equity","4,009,066.43","0.02","4,009,066.43","91,159.00","43.98","Korea (South)","Korea Exchange (Stock Market)","KRW"
"8601","DAIWA SECURITIES GROUP INC","Financials","Equity","3,994,360.34","0.02","3,994,360.34","519,600.00","7.69","Japan","Tokyo Stock Exchange","JPY"
"035720","KAKAO CORP","Communication","Equity","3,983,707.09","0.02","3,983,707.09","87,044.00","45.77","Korea (South)","Korea Exchange (Stock Market)","KRW"
"2015","LI AUTO CLASS A INC","Consumer Discretionary","Equity","3,981,201.96","0.02","3,981,201.96","341,854.00","11.65","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ESSITY B","ESSITY CLASS B","Consumer Staples","Equity","3,979,392.73","0.02","3,979,392.73","150,537.00","26.43","Sweden","Nasdaq Omx Nordic","SEK"
"ILMN","ILLUMINA INC","Health Care","Equity","3,971,302.13","0.02","3,971,302.13","39,997.00","99.29","United States","NASDAQ","USD"
"X","TMX GROUP LTD","Financials","Equity","3,965,929.52","0.02","3,965,929.52","98,468.00","40.28","Canada","Toronto Stock Exchange","CAD"
"6160","BEONE MEDICINES AG","Health Care","Equity","3,950,628.05","0.02","3,950,628.05","164,639.00","24.00","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"HNR1","HANNOVER RUECK","Financials","Equity","3,923,960.77","0.02","3,923,960.77","13,195.00","297.38","Germany","Xetra","EUR"
"6273","SMC (JAPAN) CORP","Industrials","Equity","3,917,058.68","0.02","3,917,058.68","12,900.00","303.65","Japan","Tokyo Stock Exchange","JPY"
"SMPH","SM PRIME HOLDINGS INC","Real Estate","Equity","3,917,123.65","0.02","3,917,123.65","9,456,700.00","0.41","Philippines","Philippine Stock Exchange Inc.","PHP"
"EVO","EVOLUTION","Consumer Discretionary","Equity","3,914,533.86","0.02","3,914,533.86","44,044.00","88.88","Sweden","Nasdaq Omx Nordic","SEK"
"KPN","KONINKLIJKE KPN NV","Communication","Equity","3,911,864.86","0.02","3,911,864.86","822,949.00","4.75","Netherlands","Euronext Amsterdam","EUR"
"COO","COOPER INC","Health Care","Equity","3,906,033.12","0.02","3,906,033.12","53,478.00","73.04","United States","NASDAQ","USD"
"AKAM","AKAMAI TECHNOLOGIES INC","Information Technology","Equity","3,894,914.88","0.02","3,894,914.88","51,034.00","76.32","United States","NASDAQ","USD"
"INF","INFORMA PLC","Communication","Equity","3,887,284.36","0.02","3,887,284.36","326,383.00","11.91","United Kingdom","London Stock Exchange","GBP"
"ZM","ZOOM COMMUNICATIONS INC CLASS A","Information Technology","Equity","3,872,083.23","0.02","3,872,083.23","52,919.00","73.17","United States","NASDAQ","USD"
"MT","ARCELORMITTAL SA","Materials","Equity","3,864,441.99","0.02","3,864,441.99","116,603.00","33.14","France","Euronext Amsterdam","EUR"
"386","CHINA PETROLEUM AND CHEMICAL CORP","Energy","Equity","3,864,529.36","0.02","3,864,529.36","6,725,400.00","0.57","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"PTT.R","PTT NON-VOTING DR PCL","Energy","Equity","3,863,741.86","0.02","3,863,741.86","3,938,300.00","0.98","Thailand","Stock Exchange Of Thailand","THB"
"SKF B","SKF B","Industrials","Equity","3,859,356.65","0.02","3,859,356.65","155,668.00","24.79","Sweden","Nasdaq Omx Nordic","SEK"
"FPH","FISHER AND PAYKEL HEALTHCARE CORPO","Health Care","Equity","3,840,802.76","0.02","3,840,802.76","171,619.00","22.38","New Zealand","New Zealand Exchange Ltd","NZD"
"1093","CSPC PHARMACEUTICAL GROUP LTD","Health Care","Equity","3,834,873.03","0.02","3,834,873.03","2,856,560.00","1.34","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","3,835,942.60","0.02","3,835,942.60","18,236.00","210.35","United States","New York Stock Exchange Inc.","USD"
"LOGN","LOGITECH INTERNATIONAL SA","Information Technology","Equity","3,832,534.77","0.02","3,832,534.77","38,461.00","99.65","Switzerland","SIX Swiss Exchange","CHF"
"SJM","JM SMUCKER","Consumer Staples","Equity","3,831,377.28","0.02","3,831,377.28","33,918.00","112.96","United States","New York Stock Exchange Inc.","USD"
"032830","SAMSUNG LIFE LTD","Financials","Equity","3,832,004.72","0.02","3,832,004.72","38,441.00","99.69","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SGE","THE SAGE GROUP PLC","Information Technology","Equity","3,822,982.57","0.02","3,822,982.57","258,243.00","14.80","United Kingdom","London Stock Exchange","GBP"
"EQH","EQUITABLE HOLDINGS INC","Financials","Equity","3,820,173.63","0.02","3,820,173.63","73,649.00","51.87","United States","New York Stock Exchange Inc.","USD"
"8795","T&D HOLDINGS INC","Financials","Equity","3,817,290.18","0.02","3,817,290.18","144,800.00","26.36","Japan","Tokyo Stock Exchange","JPY"
"CPALL.R","CP ALL NON-VOTING DR PCL","Consumer Staples","Equity","3,778,012.57","0.02","3,778,012.57","2,723,300.00","1.39","Thailand","Stock Exchange Of Thailand","THB"
"A17U","CAPITALAND ASCENDAS REIT","Real Estate","Equity","3,772,438.38","0.02","3,772,438.38","1,820,802.00","2.07","Singapore","Singapore Exchange","SGD"
"CSL","CARLISLE COMPANIES INC","Industrials","Equity","3,759,338.62","0.02","3,759,338.62","9,851.00","381.62","United States","New York Stock Exchange Inc.","USD"
"GGG","GRACO INC","Industrials","Equity","3,756,658.84","0.02","3,756,658.84","44,363.00","84.68","United States","New York Stock Exchange Inc.","USD"
"RDDT","REDDIT INC CLASS A","Communication","Equity","3,747,661.00","0.02","3,747,661.00","17,140.00","218.65","United States","New York Stock Exchange Inc.","USD"
"POOL","POOL CORP","Consumer Discretionary","Equity","3,740,595.60","0.02","3,740,595.60","12,120.00","308.63","United States","NASDAQ","USD"
"SKA B","SKANSKA B","Industrials","Equity","3,731,105.95","0.02","3,731,105.95","150,243.00","24.83","Sweden","Nasdaq Omx Nordic","SEK"
"KEY","KEYERA CORP","Energy","Equity","3,726,100.18","0.02","3,726,100.18","113,977.00","32.69","Canada","Toronto Stock Exchange","CAD"
"6178","JAPAN POST HOLDINGS LTD","Financials","Equity","3,719,167.82","0.02","3,719,167.82","367,000.00","10.13","Japan","Tokyo Stock Exchange","JPY"
"OKTA","OKTA INC CLASS A","Information Technology","Equity","3,711,774.54","0.02","3,711,774.54","41,343.00","89.78","United States","NASDAQ","USD"
"012330","HYUNDAI MOBIS LTD","Consumer Discretionary","Equity","3,694,710.03","0.02","3,694,710.03","17,367.00","212.74","Korea (South)","Korea Exchange (Stock Market)","KRW"
"KGH","KGHM POLSKA MIEDZ SA","Materials","Equity","3,694,820.06","0.02","3,694,820.06","103,335.00","35.76","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"373220","LG ENERGY SOLUTION LTD","Industrials","Equity","3,692,768.52","0.02","3,692,768.52","13,863.00","266.38","Korea (South)","Korea Exchange (Stock Market)","KRW"
"TW","TRADEWEB MARKETS INC CLASS A","Financials","Equity","3,687,642.15","0.02","3,687,642.15","28,487.00","129.45","United States","NASDAQ","USD"
"NST","NORTHERN STAR RESOURCES LTD","Materials","Equity","3,674,703.68","0.02","3,674,703.68","312,291.00","11.77","Australia","Asx - All Markets","AUD"
"HEN3","HENKEL & KGAA PREF AG","Consumer Staples","Equity","3,672,156.59","0.02","3,672,156.59","43,091.00","85.22","Germany","Xetra","EUR"
"TRN","TERNA RETE ELETTRICA NAZIONALE","Utilities","Equity","3,665,302.09","0.02","3,665,302.09","362,673.00","10.11","Italy","Borsa Italiana","EUR"
"4507","SHIONOGI LTD","Health Care","Equity","3,661,909.36","0.02","3,661,909.36","208,800.00","17.54","Japan","Tokyo Stock Exchange","JPY"
"1605","INPEX CORP","Energy","Equity","3,658,351.84","0.02","3,658,351.84","226,700.00","16.14","Japan","Tokyo Stock Exchange","JPY"
"G1A","GEA GROUP AG","Industrials","Equity","3,653,987.73","0.02","3,653,987.73","49,072.00","74.46","Germany","Xetra","EUR"
"SY1","SYMRISE AG","Materials","Equity","3,650,297.59","0.02","3,650,297.59","37,696.00","96.84","Germany","Xetra","EUR"
"BAH","BOOZ ALLEN HAMILTON HOLDING CORP C","Industrials","Equity","3,638,617.27","0.02","3,638,617.27","33,391.00","108.97","United States","New York Stock Exchange Inc.","USD"
"KRZ","KERRY GROUP PLC","Consumer Staples","Equity","3,630,041.01","0.02","3,630,041.01","38,484.00","94.33","Ireland","Irish Stock Exchange - All Market","EUR"
"ENX","EURONEXT NV","Financials","Equity","3,630,268.58","0.02","3,630,268.58","21,687.00","167.39","France","Nyse Euronext - Euronext Paris","EUR"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","3,623,128.64","0.02","3,623,128.64","2,698,290.00","134.28","United Kingdom","-","GBP"
"5713","SUMITOMO METAL MINING LTD","Materials","Equity","3,610,468.06","0.02","3,610,468.06","142,500.00","25.34","Japan","Tokyo Stock Exchange","JPY"
"SUI","SUN COMMUNITIES REIT INC","Real Estate","Equity","3,601,404.00","0.02","3,601,404.00","28,400.00","126.81","United States","New York Stock Exchange Inc.","USD"
"1177","SINO BIOPHARMACEUTICAL LTD","Health Care","Equity","3,592,553.01","0.02","3,592,553.01","3,636,250.00","0.99","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"QIA","QIAGEN NV","Health Care","Equity","3,565,593.93","0.02","3,565,593.93","72,086.00","49.46","Germany","Deutsche Boerse Xetra","EUR"
"2886","MEGA FINANCIAL HOLDING LTD","Financials","Equity","3,560,509.31","0.02","3,560,509.31","2,614,425.00","1.36","Taiwan","Taiwan Stock Exchange","TWD"
"A5G","AIB GROUP PLC","Financials","Equity","3,561,207.10","0.02","3,561,207.10","426,673.00","8.35","Ireland","Irish Stock Exchange - All Market","EUR"
"UPM","UPM-KYMMENE","Materials","Equity","3,559,403.24","0.02","3,559,403.24","124,506.00","28.59","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"7701","SHIMADZU CORP","Information Technology","Equity","3,553,090.14","0.02","3,553,090.14","142,900.00","24.86","Japan","Tokyo Stock Exchange","JPY"
"135","KUNLUN ENERGY LTD","Utilities","Equity","3,554,506.71","0.02","3,554,506.71","3,784,000.00","0.94","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"AUTO","AUTO TRADER GROUP PLC","Communication","Equity","3,552,114.95","0.02","3,552,114.95","321,278.00","11.06","United Kingdom","London Stock Exchange","GBP"
"BG","BUNGE GLOBAL SA","Consumer Staples","Equity","3,548,002.80","0.02","3,548,002.80","42,542.00","83.40","United States","New York Stock Exchange Inc.","USD"
"BT.A","BT GROUP PLC","Communication","Equity","3,539,331.79","0.02","3,539,331.79","1,243,341.00","2.85","United Kingdom","London Stock Exchange","GBP"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","3,540,514.15","0.02","3,540,514.15","164,293.00","21.55","United States","New York Stock Exchange Inc.","USD"
"GIL","GILDAN ACTIVEWEAR INC","Consumer Discretionary","Equity","3,536,193.27","0.02","3,536,193.27","65,182.00","54.25","Canada","Toronto Stock Exchange","CAD"
"TXT","TEXTRON INC","Industrials","Equity","3,521,599.84","0.02","3,521,599.84","44,308.00","79.48","United States","New York Stock Exchange Inc.","USD"
"H78","HONGKONG LAND HOLDINGS LTD","Real Estate","Equity","3,518,480.00","0.02","3,518,480.00","576,800.00","6.10","Hong Kong","Singapore Exchange","USD"
"COH","COCHLEAR LTD","Health Care","Equity","3,513,840.68","0.02","3,513,840.68","17,999.00","195.22","Australia","Asx - All Markets","AUD"
"NBIX","NEUROCRINE BIOSCIENCES INC","Health Care","Equity","3,504,428.40","0.02","3,504,428.40","25,905.00","135.28","United States","NASDAQ","USD"
"TEL2 B","TELE2 B","Communication","Equity","3,500,065.27","0.02","3,500,065.27","203,693.00","17.18","Sweden","Nasdaq Omx Nordic","SEK"
"EDP","EDP ENERGIAS DE PORTUGAL SA","Utilities","Equity","3,491,884.86","0.02","3,491,884.86","780,366.00","4.47","Portugal","Nyse Euronext - Euronext Lisbon","EUR"
"PAAS","PAN AMERICAN SILVER CORP","Materials","Equity","3,492,011.02","0.02","3,492,011.02","108,902.00","32.07","Canada","Toronto Stock Exchange","CAD"
"6479","MINEBEA MITSUMI INC","Industrials","Equity","3,489,357.14","0.02","3,489,357.14","208,300.00","16.75","Japan","Tokyo Stock Exchange","JPY"
"2357","ASUSTEK COMPUTER INC","Information Technology","Equity","3,488,093.87","0.02","3,488,093.87","170,000.00","20.52","Taiwan","Taiwan Stock Exchange","TWD"
"9868","XPENG CLASS A INC","Consumer Discretionary","Equity","3,476,839.50","0.02","3,476,839.50","335,818.00","10.35","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"LAND","LAND SECURITIES GROUP REIT PLC","Real Estate","Equity","3,474,337.51","0.02","3,474,337.51","450,388.00","7.71","United Kingdom","London Stock Exchange","GBP"
"BMRN","BIOMARIN PHARMACEUTICAL INC","Health Care","Equity","3,458,533.06","0.02","3,458,533.06","59,558.00","58.07","United States","NASDAQ","USD"
"823","LINK REAL ESTATE INVESTMENT TRUST","Real Estate","Equity","3,449,244.04","0.02","3,449,244.04","640,800.00","5.38","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"BZFUT","CASH COLLATERAL USD BZFUT","Cash and/or Derivatives","Cash Collateral and Margins","3,441,710.00","0.02","3,441,710.00","3,441,710.00","100.00","United States","-","USD"
"8015","TOYOTA TSUSHO CORP","Industrials","Equity","3,433,663.82","0.02","3,433,663.82","133,600.00","25.70","Japan","Tokyo Stock Exchange","JPY"
"TLC","THE LOTTERY CORPORATION LTD","Consumer Discretionary","Equity","3,431,012.21","0.02","3,431,012.21","912,624.00","3.76","Australia","Asx - All Markets","AUD"
"CPU","COMPUTERSHARE LTD","Industrials","Equity","3,422,237.31","0.02","3,422,237.31","135,329.00","25.29","Australia","Asx - All Markets","AUD"
"DKS","DICKS SPORTING INC","Consumer Discretionary","Equity","3,422,417.79","0.02","3,422,417.79","15,319.00","223.41","United States","New York Stock Exchange Inc.","USD"
"DOCU","DOCUSIGN INC","Information Technology","Equity","3,415,963.86","0.02","3,415,963.86","48,289.00","70.74","United States","NASDAQ","USD"
"2601","CHINA PACIFIC INSURANCE (GROUP) LT","Financials","Equity","3,413,097.17","0.02","3,413,097.17","720,800.00","4.74","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"NEM","NEMETSCHEK","Information Technology","Equity","3,410,954.99","0.02","3,410,954.99","24,187.00","141.03","Germany","Xetra","EUR"
"SHL","SIEMENS HEALTHINEERS AG","Health Care","Equity","3,405,472.20","0.01","3,405,472.20","61,343.00","55.52","Germany","Xetra","EUR"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Financials","Equity","3,401,328.00","0.01","3,401,328.00","57,300.00","59.36","United States","New York Stock Exchange Inc.","USD"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Industrials","Equity","3,394,995.00","0.01","3,394,995.00","23,675.00","143.40","United States","NASDAQ","USD"
"EMIRATESNBD","EMIRATES NBD","Financials","Equity","3,395,086.01","0.01","3,395,086.01","475,947.00","7.13","United Arab Emirates","Dubai Financial Market","AED"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","3,391,546.74","0.01","3,391,546.74","61,142.00","55.47","United States","New York Stock Exchange Inc.","USD"
"SOON","SONOVA HOLDING AG","Health Care","Equity","3,370,067.20","0.01","3,370,067.20","11,804.00","285.50","Switzerland","SIX Swiss Exchange","CHF"
"TLS","TELSTRA GROUP LTD","Communication","Equity","3,368,151.54","0.01","3,368,151.54","1,044,031.00","3.23","Australia","Asx - All Markets","AUD"
"ORK","ORKLA","Consumer Staples","Equity","3,361,201.66","0.01","3,361,201.66","297,195.00","11.31","Norway","Oslo Bors Asa","NOK"
"SUN","SUNCORP GROUP LTD","Financials","Equity","3,355,465.87","0.01","3,355,465.87","242,400.00","13.84","Australia","Asx - All Markets","AUD"
"EMA","EMERA INC","Utilities","Equity","3,355,828.40","0.01","3,355,828.40","69,593.00","48.22","Canada","Toronto Stock Exchange","CAD"
"RO","ROCHE HOLDING AG","Health Care","Equity","3,349,985.77","0.01","3,349,985.77","9,865.00","339.58","Switzerland","SIX Swiss Exchange","CHF"
"1109","CHINA RESOURCES LAND LTD","Real Estate","Equity","3,336,536.17","0.01","3,336,536.17","824,000.00","4.05","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"3659","NEXON LTD","Communication","Equity","3,327,879.05","0.01","3,327,879.05","146,400.00","22.73","Japan","Tokyo Stock Exchange","JPY"
"DAL","DELTA AIR LINES INC","Industrials","Equity","3,324,816.72","0.01","3,324,816.72","57,483.00","57.84","United States","New York Stock Exchange Inc.","USD"
"EPI A","EPIROC CLASS A","Industrials","Equity","3,324,821.22","0.01","3,324,821.22","162,813.00","20.42","Sweden","Nasdaq Omx Nordic","SEK"
"MAYBANK","MALAYAN BANKING","Financials","Equity","3,324,899.04","0.01","3,324,899.04","1,436,200.00","2.32","Malaysia","Bursa Malaysia","MYR"
"DT","DYNATRACE INC","Information Technology","Equity","3,317,274.03","0.01","3,317,274.03","67,963.00","48.81","United States","New York Stock Exchange Inc.","USD"
"WSO","WATSCO INC","Industrials","Equity","3,298,583.16","0.01","3,298,583.16","8,132.00","405.63","United States","New York Stock Exchange Inc.","USD"
"AFG","AMERICAN FINANCIAL GROUP INC","Financials","Equity","3,299,089.64","0.01","3,299,089.64","24,794.00","133.06","United States","New York Stock Exchange Inc.","USD"
"GLPI","GAMING AND LEISURE PROPERTIES REIT","Real Estate","Equity","3,288,439.49","0.01","3,288,439.49","69,391.00","47.39","United States","NASDAQ","USD"
"EMSN","EMS-CHEMIE HOLDING AG","Materials","Equity","3,284,786.83","0.01","3,284,786.83","4,288.00","766.04","Switzerland","SIX Swiss Exchange","CHF"
"1928","SEKISUI HOUSE LTD","Consumer Discretionary","Equity","3,281,922.18","0.01","3,281,922.18","142,600.00","23.01","Japan","Tokyo Stock Exchange","JPY"
"267","CITIC LTD","Industrials","Equity","3,277,142.02","0.01","3,277,142.02","2,219,000.00","1.48","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"MAERSK B","A P MOLLER MAERSK B","Industrials","Equity","3,268,026.52","0.01","3,268,026.52","1,519.00","2,151.43","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"669","TECHTRONIC INDUSTRIES LTD","Industrials","Equity","3,260,369.34","0.01","3,260,369.34","254,000.00","12.84","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"REG","REGENCY CENTERS REIT CORP","Real Estate","Equity","3,258,671.10","0.01","3,258,671.10","45,755.00","71.22","United States","NASDAQ","USD"
"EG","EVEREST GROUP LTD","Financials","Equity","3,256,101.30","0.01","3,256,101.30","9,355.00","348.06","United States","New York Stock Exchange Inc.","USD"
"IAG","IA FINANCIAL INC","Financials","Equity","3,256,580.06","0.01","3,256,580.06","30,162.00","107.97","Canada","Toronto Stock Exchange","CAD"
"9926","AKESO INC","Health Care","Equity","3,246,522.22","0.01","3,246,522.22","151,000.00","21.50","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SGSN","SGS SA","Industrials","Equity","3,243,607.75","0.01","3,243,607.75","31,457.00","103.11","Switzerland","SIX Swiss Exchange","CHF"
"KOG","KONGSBERG GRUPPEN","Industrials","Equity","3,237,431.19","0.01","3,237,431.19","112,489.00","28.78","Norway","Oslo Bors Asa","NOK"
"SCMN","SWISSCOM AG","Communication","Equity","3,234,668.65","0.01","3,234,668.65","4,404.00","734.48","Switzerland","SIX Swiss Exchange","CHF"
"2503","KIRIN HOLDINGS LTD","Consumer Staples","Equity","3,235,864.75","0.01","3,235,864.75","214,900.00","15.06","Japan","Tokyo Stock Exchange","JPY"
"AKZA","AKZO NOBEL NV","Materials","Equity","3,236,751.07","0.01","3,236,751.07","48,866.00","66.24","Netherlands","Euronext Amsterdam","EUR"
"6988","NITTO DENKO CORP","Materials","Equity","3,230,305.40","0.01","3,230,305.40","145,300.00","22.23","Japan","Tokyo Stock Exchange","JPY"
"LISN","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Consumer Staples","Equity","3,229,008.11","0.01","3,229,008.11","22.00","146,773.10","Switzerland","SIX Swiss Exchange","CHF"
"BNR","BRENNTAG","Industrials","Equity","3,229,973.45","0.01","3,229,973.45","51,529.00","62.68","Germany","Xetra","EUR"
"ABG","ABSA GROUP LTD","Financials","Equity","3,227,012.73","0.01","3,227,012.73","305,382.00","10.57","South Africa","Johannesburg Stock Exchange","ZAR"
"ADCB","ABU DHABI COMMERCIAL BANK","Financials","Equity","3,212,494.37","0.01","3,212,494.37","740,224.00","4.34","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
