Fund Holdings as of,"22/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"532483","CANARA BANK LTD","Financials","Equity","1,290,387.90","0.03","1,290,387.90","1,027,436.00","1.26","India","Bse Ltd","INR"
"KALYANKJIL","KALYAN JEWELLERS INDIA LTD","Consumer Discretionary","Equity","1,287,785.86","0.03","1,287,785.86","220,519.00","5.84","India","National Stock Exchange Of India","INR"
"OIL","OIL INDIA LTD","Energy","Equity","1,287,554.03","0.03","1,287,554.03","275,276.00","4.68","India","National Stock Exchange Of India","INR"
"PETRONET","PETRONET LNG LTD","Energy","Equity","1,282,683.15","0.03","1,282,683.15","405,386.00","3.16","India","National Stock Exchange Of India","INR"
"005940","NH INVESTMENT & SECURITIES LTD","Financials","Equity","1,281,686.81","0.03","1,281,686.81","93,386.00","13.72","Korea (South)","Korea Exchange (Stock Market)","KRW"
"6186","CHINA FEIHE LTD","Consumer Staples","Equity","1,275,243.80","0.03","1,275,243.80","2,190,000.00","0.58","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"IDEA","VODAFONE IDEA LTD","Communication","Equity","1,266,649.58","0.03","1,266,649.58","15,681,507.00","0.08","India","National Stock Exchange Of India","INR"
"241560","DOOSAN BOBCAT INC","Industrials","Equity","1,265,501.29","0.03","1,265,501.29","32,648.00","38.76","Korea (South)","Korea Exchange (Stock Market)","KRW"
"3898","ZHUZHOU CRRC TIMES ELECTRIC LTD H","Industrials","Equity","1,260,854.90","0.03","1,260,854.90","252,100.00","5.00","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"MINT.R","MINOR INTERNATIONAL PUBLIC NON-VOT","Consumer Discretionary","Equity","1,259,851.62","0.03","1,259,851.62","1,678,688.00","0.75","Thailand","Stock Exchange Of Thailand","THB"
"IOICORP","IOI CORPORATION","Consumer Staples","Equity","1,246,430.75","0.03","1,246,430.75","1,365,100.00","0.91","Malaysia","Bursa Malaysia","MYR"
"1898","CHINA COAL ENERGY LTD H","Energy","Equity","1,241,311.53","0.03","1,241,311.53","1,002,000.00","1.24","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"LEGN","LEGEND BIOTECH ADR REP CORP","Health Care","Equity","1,234,145.36","0.03","1,234,145.36","34,706.00","35.56","China","NASDAQ","USD"
"326030","SK BIOPHARMACEUTICALS LTD","Health Care","Equity","1,226,455.34","0.03","1,226,455.34","17,276.00","70.99","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BALKRISIND","BALKRISHNA INDUSTRIES LTD","Consumer Discretionary","Equity","1,218,269.86","0.03","1,218,269.86","44,503.00","27.38","India","National Stock Exchange Of India","INR"
"032640","LG UPLUS CORP","Communication","Equity","1,208,157.04","0.03","1,208,157.04","112,507.00","10.74","Korea (South)","Korea Exchange (Stock Market)","KRW"
"390","CHINA RAILWAY GROUP LTD H","Industrials","Equity","1,201,924.05","0.03","1,201,924.05","2,268,501.00","0.53","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SONACOMS","SONA BLW PRECISION FORGINGS LTD","Consumer Discretionary","Equity","1,197,186.46","0.03","1,197,186.46","233,044.00","5.14","India","National Stock Exchange Of India","INR"
"OFSS","ORACLE FINANCIAL SERVICES SOFTWARE","Information Technology","Equity","1,196,125.39","0.03","1,196,125.39","12,140.00","98.53","India","National Stock Exchange Of India","INR"
"144","CHINA MERCHANTS PORT HOLDINGS LTD","Industrials","Equity","1,185,083.39","0.03","1,185,083.39","592,830.00","2.00","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"MBT","METROPOLITAN BANK AND TRUST CO","Financials","Equity","1,183,028.97","0.03","1,183,028.97","945,676.00","1.25","Philippines","Philippine Stock Exchange Inc.","PHP"
"2615","WAN HAI LINES LTD","Industrials","Equity","1,181,983.83","0.03","1,181,983.83","430,110.00","2.75","Taiwan","Taiwan Stock Exchange","TWD"
"TATACOMM","TATA COMMUNICATIONS LTD","Communication","Equity","1,180,634.10","0.03","1,180,634.10","64,406.00","18.33","India","National Stock Exchange Of India","INR"
"INDF","INDOFOOD SUKSES MAKMUR","Consumer Staples","Equity","1,177,596.08","0.03","1,177,596.08","2,451,200.00","0.48","Indonesia","Indonesia Stock Exchange","IDR"
"2367","GIANT BIOGENE HOLDING LTD","Consumer Staples","Equity","1,173,020.81","0.03","1,173,020.81","165,000.00","7.11","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2105","CHENG SHIN RUBBER INDUSTRY LTD","Consumer Discretionary","Equity","1,161,864.67","0.03","1,161,864.67","921,154.00","1.26","Taiwan","Taiwan Stock Exchange","TWD"
"051900","LG H & H LTD","Consumer Staples","Equity","1,160,921.46","0.03","1,160,921.46","5,391.00","215.34","Korea (South)","Korea Exchange (Stock Market)","KRW"
"CPIN","CHAROEN POKPHAND INDONESIA","Consumer Staples","Equity","1,157,551.53","0.03","1,157,551.53","4,184,600.00","0.28","Indonesia","Indonesia Stock Exchange","IDR"
"TATAELXSI","TATA ELXSI LTD","Information Technology","Equity","1,152,824.16","0.03","1,152,824.16","18,085.00","63.74","India","National Stock Exchange Of India","INR"
"161390","HANKOOK TIRE & TECHNOLOGY LTD","Consumer Discretionary","Equity","1,150,539.78","0.03","1,150,539.78","39,971.00","28.78","Korea (South)","Korea Exchange (Stock Market)","KRW"
"3808","SINOTRUK (HONG KONG) LTD","Industrials","Equity","1,147,713.02","0.03","1,147,713.02","380,000.00","3.02","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"TM","TELEKOM MALAYSIA","Communication","Equity","1,142,626.14","0.03","1,142,626.14","684,200.00","1.67","Malaysia","Bursa Malaysia","MYR"
"ATHM","AUTOHOME ADS REPRESENTING INC CLA","Communication","Equity","1,130,330.64","0.03","1,130,330.64","38,499.00","29.36","China","New York Stock Exchange Inc.","USD"
"6409","VOLTRONIC POWER TECHNOLOGY CORP","Industrials","Equity","1,127,667.22","0.03","1,127,667.22","34,000.00","33.17","Taiwan","Taiwan Stock Exchange","TWD"
"MAXIS","MAXIS","Communication","Equity","1,100,548.31","0.03","1,100,548.31","1,299,600.00","0.85","Malaysia","Bursa Malaysia","MYR"
"CONCOR","CONTAINER CORPORATION OF INDIA LTD","Industrials","Equity","1,100,572.99","0.03","1,100,572.99","175,820.00","6.26","India","National Stock Exchange Of India","INR"
"RVNL","RAIL VIKAS NIGAM LTD","Industrials","Equity","1,087,620.24","0.03","1,087,620.24","294,048.00","3.70","India","National Stock Exchange Of India","INR"
"JFC","JOLLIBEE FOODS CORP","Consumer Discretionary","Equity","1,086,477.46","0.03","1,086,477.46","264,220.00","4.11","Philippines","Philippine Stock Exchange Inc.","PHP"
"010950","S-OIL CORP","Energy","Equity","1,085,838.63","0.03","1,085,838.63","25,296.00","42.93","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ASTRAL","ASTRAL LTD","Industrials","Equity","1,076,028.55","0.03","1,076,028.55","66,089.00","16.28","India","National Stock Exchange Of India","INR"
"2610","CHINA AIRLINES LTD","Industrials","Equity","1,072,278.86","0.03","1,072,278.86","1,537,000.00","0.70","Taiwan","Taiwan Stock Exchange","TWD"
"656","FOSUN INTERNATIONAL LTD","Industrials","Equity","1,072,479.44","0.03","1,072,479.44","1,515,396.00","0.71","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"IRCTC","INDIAN RAILWAY CATERING AND TOURIS","Industrials","Equity","1,062,732.82","0.03","1,062,732.82","128,303.00","8.28","India","National Stock Exchange Of India","INR"
"017670","SK TELECOM LTD","Communication","Equity","1,061,303.16","0.03","1,061,303.16","26,640.00","39.84","Korea (South)","Korea Exchange (Stock Market)","KRW"
"047050","POSCO INTERNATIONAL CORP","Industrials","Equity","1,056,910.85","0.03","1,056,910.85","30,049.00","35.17","Korea (South)","Korea Exchange (Stock Market)","KRW"
"772","CHINA LITERATURE LTD","Communication","Equity","1,055,756.74","0.03","1,055,756.74","201,600.00","5.24","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"900948","INNER MONGOLIA YITAI COAL LTD B","Energy","Equity","1,047,448.80","0.03","1,047,448.80","511,200.00","2.05","China","Shanghai Stock Exchange","USD"
"1044","HENGAN INTERNATIONAL GROUP LTD","Consumer Staples","Equity","1,044,223.51","0.03","1,044,223.51","332,492.00","3.14","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"9910","FENG TAY ENTERPRISES LTD","Consumer Discretionary","Equity","1,042,866.19","0.03","1,042,866.19","261,597.00","3.99","Taiwan","Taiwan Stock Exchange","TWD"
"1066","SHANDONG WEIGAO GP MEDICAL POLYMER","Health Care","Equity","1,030,255.36","0.03","1,030,255.36","1,166,697.00","0.88","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"180640","HANJIN KAL","Consumer Discretionary","Equity","1,025,850.15","0.03","1,025,850.15","12,726.00","80.61","Korea (South)","Korea Exchange (Stock Market)","KRW"
"271560","ORION CORP","Consumer Staples","Equity","1,024,834.80","0.03","1,024,834.80","13,431.00","76.30","Korea (South)","Korea Exchange (Stock Market)","KRW"
"968","XINYI SOLAR HOLDINGS LTD","Information Technology","Equity","1,014,098.13","0.03","1,014,098.13","2,484,000.00","0.41","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"576","ZHEJIANG EXPRESSWAY LTD H","Industrials","Equity","1,009,717.06","0.03","1,009,717.06","1,092,760.00","0.92","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2633","TAIWAN HIGH SPEED RAIL CORP","Industrials","Equity","973,025.52","0.02","973,025.52","1,075,000.00","0.91","Taiwan","Taiwan Stock Exchange","TWD"
"3618","CHONGQING RURAL COMMERCIAL BANK LT","Financials","Equity","950,049.91","0.02","950,049.91","1,225,000.00","0.78","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2883","CHINA OILFIELD SERVICES LTD H","Energy","Equity","941,885.48","0.02","941,885.48","990,539.00","0.95","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"TEL","PLDT INC","Communication","Equity","930,008.87","0.02","930,008.87","41,285.00","22.53","Philippines","Philippine Stock Exchange Inc.","PHP"
"6818","CHINA EVERBRIGHT BANK LTD H","Financials","Equity","929,589.96","0.02","929,589.96","2,001,000.00","0.46","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"KLBF","KALBE FARMA","Health Care","Equity","899,831.12","0.02","899,831.12","10,851,100.00","0.08","Indonesia","Indonesia Stock Exchange","IDR"
"3360","FAR EAST HORIZON LTD","Financials","Equity","894,802.78","0.02","894,802.78","931,000.00","0.96","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"552","CHINA COMMUNICATIONS SERVICES CORP","Industrials","Equity","893,826.31","0.02","893,826.31","1,446,000.00","0.62","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2357","AVICHINA INDUSTRY & TECHNOLOGY LTD","Industrials","Equity","888,415.37","0.02","888,415.37","1,477,000.00","0.60","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"MSIFT","CASH COLLATERAL USD MSIFT","Cash and/or Derivatives","Cash Collateral and Margins","886,000.00","0.02","886,000.00","886,000.00","100.00","United States","-","USD"
"011070","LG INNOTEK LTD","Information Technology","Equity","886,047.73","0.02","886,047.73","7,778.00","113.92","Korea (South)","Korea Exchange (Stock Market)","KRW"
"2380","CHINA POWER INTERNATIONAL DEVELOPM","Utilities","Equity","880,460.21","0.02","880,460.21","2,198,000.00","0.40","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2588","BOC AVIATION LTD","Industrials","Equity","874,950.73","0.02","874,950.73","96,700.00","9.05","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"THERMAX","THERMAX","Industrials","Equity","874,093.19","0.02","874,093.19","23,476.00","37.23","India","National Stock Exchange Of India","INR"
"9904","POU CHEN CORP","Consumer Discretionary","Equity","871,723.36","0.02","871,723.36","941,000.00","0.93","Taiwan","Taiwan Stock Exchange","TWD"
"PETDAG","PETRONAS DAGANGAN","Energy","Equity","862,382.02","0.02","862,382.02","159,900.00","5.39","Malaysia","Bursa Malaysia","MYR"
"200596","ANHUI GUJING DISTILLERY LTD B","Consumer Staples","Equity","862,432.36","0.02","862,432.36","61,700.00","13.98","China","Shenzhen Stock Exchange","HKD"
"AXIATA","AXIATA GROUP","Communication","Equity","838,660.15","0.02","838,660.15","1,379,547.00","0.61","Malaysia","Bursa Malaysia","MYR"
"QL","QL RESOURCES","Consumer Staples","Equity","826,730.34","0.02","826,730.34","836,125.00","0.99","Malaysia","Bursa Malaysia","MYR"
"9945","RUENTEX DEVELOPMENT LTD","Real Estate","Equity","813,751.68","0.02","813,751.68","839,907.00","0.97","Taiwan","Taiwan Stock Exchange","TWD"
"881","ZHONGSHENG GROUP HOLDINGS LTD","Consumer Discretionary","Equity","810,812.28","0.02","810,812.28","441,500.00","1.84","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"TTB.R","TMBTHANACHART BANK NON-VOTING DR P","Financials","Equity","808,387.93","0.02","808,387.93","13,744,700.00","0.06","Thailand","Stock Exchange Of Thailand","THB"
"IDR","IDR CASH","Cash and/or Derivatives","Cash","806,419.84","0.02","806,419.84","13,176,900,148.00","0.01","Indonesia","-","IDR"
"2202","CHINA VANKE LTD H","Real Estate","Equity","798,677.60","0.02","798,677.60","1,207,100.00","0.66","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"177","JIANGSU EXPRESSWAY LTD H","Industrials","Equity","791,192.51","0.02","791,192.51","638,000.00","1.24","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"1908","C D INTERNATIONAL INVESTMENT GROUP","Real Estate","Equity","790,780.41","0.02","790,780.41","334,000.00","2.37","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"1882","HAITIAN INTERNATIONAL LTD","Industrials","Equity","779,159.95","0.02","779,159.95","278,000.00","2.80","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"097950","CJ CHEILJEDANG CORP","Consumer Staples","Equity","751,688.21","0.02","751,688.21","4,553.00","165.10","Korea (South)","Korea Exchange (Stock Market)","KRW"
"696","TRAVELSKY TECHNOLOGY LTD H","Consumer Discretionary","Equity","746,026.26","0.02","746,026.26","510,000.00","1.46","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"NESTLE","NESTLE MALAYSIA","Consumer Staples","Equity","717,909.40","0.02","717,909.40","33,300.00","21.56","Malaysia","Bursa Malaysia","MYR"
"011790","SKC LTD","Materials","Equity","713,763.63","0.02","713,763.63","10,209.00","69.92","Korea (South)","Korea Exchange (Stock Market)","KRW"
"MRDIY","MR D.I.Y. GROUP (M)","Consumer Discretionary","Equity","709,644.94","0.02","709,644.94","1,960,800.00","0.36","Malaysia","Bursa Malaysia","MYR"
"ICBP","INDOFOOD CBP SUKSES MAKMUR","Consumer Staples","Equity","686,950.58","0.02","686,950.58","1,172,300.00","0.59","Indonesia","Indonesia Stock Exchange","IDR"
"SIME","SIME DARBY","Industrials","Equity","671,017.26","0.02","671,017.26","1,698,638.00","0.40","Malaysia","Bursa Malaysia","MYR"
"371","BEIJING ENTERPRISES WATER GROUP LT","Utilities","Equity","644,859.10","0.02","644,859.10","1,976,000.00","0.33","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"CPAXT.R","CP AXTRA NON-VOTING DR PCL","Consumer Staples","Equity","605,826.73","0.02","605,826.73","1,057,605.00","0.57","Thailand","Stock Exchange Of Thailand","THB"
"3320","CHINA RESOURCES PHARMACEUTICAL GRO","Health Care","Equity","581,029.72","0.01","581,029.72","885,000.00","0.66","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ADRO","ALAMTRI RESOURCES INDONESIA","Energy","Equity","464,997.86","0.01","464,997.86","4,280,600.00","0.11","Indonesia","Indonesia Stock Exchange","IDR"
"GENTING","GENTING","Consumer Discretionary","Equity","441,041.75","0.01","441,041.75","629,900.00","0.70","Malaysia","Bursa Malaysia","MYR"
"PPB","PPB GROUP","Consumer Staples","Equity","427,122.65","0.01","427,122.65","201,300.00","2.12","Malaysia","Bursa Malaysia","MYR"
"MYR","MYR CASH","Cash and/or Derivatives","Cash","374,042.02","0.01","374,042.02","1,581,263.00","23.65","Malaysia","-","MYR"
"THB","THB CASH","Cash and/or Derivatives","Cash","350,377.68","0.01","350,377.68","11,438,079.00","3.06","Thailand","-","THB"
"HMPRO.R","HOME PRODUCT CENTER NON-VOTING DR","Consumer Discretionary","Equity","316,337.57","0.01","316,337.57","1,464,800.00","0.22","Thailand","Stock Exchange Of Thailand","THB"
"688506","SICHUAN BIOKIN PHARMACEUTICAL LTD","Health Care","Equity","274,518.94","0.01","274,518.94","5,935.00","46.25","China","Shanghai Stock Exchange","CNY"
"OR.R","PTT OIL AND RETAIL BUSINESS PCL NO","Consumer Discretionary","Equity","229,415.84","0.01","229,415.84","585,100.00","0.39","Thailand","Stock Exchange Of Thailand","THB"
"921","HISENSE HOME APPLIANCES GROUP LTD","Consumer Discretionary","Equity","197,558.17","0.00","197,558.17","67,000.00","2.95","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"900926","SHANGHAI BAOSIGHT SOFTWARE LTD B","Information Technology","Equity","98,484.48","0.00","98,484.48","85,490.00","1.15","China","Shanghai Stock Exchange","USD"
"CNH","CNH CASH","Cash and/or Derivatives","Cash","63,799.56","0.00","63,799.56","457,535.00","13.94","China","-","CNH"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","29,218.03","0.00","29,218.03","21,604.00","135.24","United Kingdom","-","GBP"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","19,413.97","0.00","19,413.97","16,568.00","117.18","European Union","-","EUR"
"KRW","KRW/USD","Cash and/or Derivatives","FX","11,099.59","0.00","11,099.59","4,077,419,240.00","1.00","United States","-","USD"
"-","China Common Rich Renewable Energy Prvt","Information Technology","Equity","0.13","0.00","0.13","100,500.00","0.00","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"THB","THB/USD","Cash and/or Derivatives","FX","-99.93","0.00","-99.93","-4,801,771.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-47.45","0.00","-47.45","-2,279,915.00","1.00","United States","-","USD"
"PHP","PHP/USD","Cash and/or Derivatives","FX","-11.20","0.00","-11.20","7,264,774.00","1.00","United States","-","USD"
"HKD","HKD/USD","Cash and/or Derivatives","FX","-0.22","0.00","-0.22","43,528.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","2.31","0.00","2.31","111,025.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","3.20","0.00","3.20","153,663.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","4.85","0.00","4.85","233,333.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","5.40","0.00","5.40","259,259.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","5.88","0.00","5.88","282,464.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","6.09","0.00","6.09","292,867.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","6.42","0.00","6.42","308,470.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","6.74","0.00","6.74","324,074.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","6.95","0.00","6.95","334,076.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","7.81","0.00","7.81","375,246.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","9.45","0.00","9.45","454,104.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","10.31","0.00","10.31","495,113.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","10.37","0.00","10.37","498,414.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","14.08","0.00","14.08","676,954.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","14.93","0.00","14.93","717,564.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","16.95","0.00","16.95","814,686.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","19.38","0.00","19.38","931,412.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","21.32","0.00","21.32","1,024,233.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","30.49","0.00","30.49","1,465,334.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","43.40","0.00","43.40","-1,705,950.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","104.34","0.00","104.34","-4,101,946.00","1.00","United States","-","USD"
"ANSU5","MSCI EM Asia NTR Index Future SEP","Cash and/or Derivatives","Futures","0.00","0.00","26,141,405.00","317.00","824.65","-","Ice Futures U.S.","USD"
"MYR","MYR/USD","Cash and/or Derivatives","FX","-467.50","0.00","-467.50","1,471,708.00","1.00","United States","-","USD"
"HKD","HKD/USD","Cash and/or Derivatives","FX","-285.38","0.00","-285.38","50,361,342.00","1.00","United States","-","USD"
"IDR","IDR/USD","Cash and/or Derivatives","FX","-1,181.42","0.00","-1,181.42","5,731,420,000.00","1.00","United States","-","USD"
"PHP","PHP CASH","Cash and/or Derivatives","Cash","-86,647.62","0.00","-86,647.62","-4,935,015.00","1.76","Philippines","-","PHP"
"KRW","KRW CASH","Cash and/or Derivatives","Cash","-1,611,107.12","-0.04","-1,611,107.12","-2,244,461,521.00","0.07","Korea (South)","-","KRW"
"HKD","HKD CASH","Cash and/or Derivatives","Cash","-4,084,291.15","-0.10","-4,084,291.15","-31,913,834.00","12.80","Hong Kong","-","HKD"
 
